,Full  Tank Level (ft.),Full  Capacity (mcft),Level  (ft),Level  (ft).1,Storage  (Mcft),Inflow  (cusecs),Outflow (cusecs),Rainfall (mm),Storage as on same day last year (mcft),date
0,64.50,881,45.14,45.14,28.00,0,18,0.0,376.00,01/03/2017
0,64.50,881,45.04,45.04,26.00,0,18,0.0,372.00,02/03/2017
0,64.50,881,17.86,17.86,25.00,0,18,0.0,368.00,03/03/2017
0,64.50,881,0.00,0.00,23.00,0,17,0.0,364.00,04/03/2017
0,64.50,881,0.00,0.00,22.00,0,17,0.0,360.00,05/03/2017
0,64.50,881,0.00,0.00,20.00,0,18,0.0,356.00,06/03/2017
0,64.50,881,0.00,0.00,19.00,0,17,0.0,352.00,07/03/2017
0,64.50,881,0.00,0.00,17.00,0,16,0.0,348.00,08/03/2017
0,64.50,881,0.00,0.00,16.00,0,14,0.0,344.00,09/03/2017
0,64.50,881,0.00,0.00,15.00,0,10,0.0,340.00,10/03/2017
0,64.50,881,0.00,0.00,14.00,0,10,0.0,336.00,11/03/2017
0,64.50,881,0.00,0.00,13.00,0,10,0.0,332.00,12/03/2017
0,64.50,881,0.00,0.00,12.00,0,10,0.0,328.00,13/03/2017
0,64.50,881,0.00,0.00,11.00,0,10,0.0,324.00,14/03/2017
0,64.50,881,0.00,0.00,10.00,0,10,0.0,320.00,15/03/2017
0,64.50,881,0.00,0.00,9.00,0,10,0.0,316.00,16/03/2017
0,64.50,881,0.00,0.00,8.00,0,10,0.0,312.00,17/03/2017
0,64.50,881,0.00,0.00,7.00,0,7,0.0,308.00,18/03/2017
0,64.50,881,0.00,0.00,6.00,0,3,0.0,304.00,19/03/2017
0,64.50,881,0.00,0.00,6.00,0,3,0.0,300.00,20/03/2017
0,64.50,881,0.00,0.00,6.00,0,0,0.0,296.00,21/03/2017
0,64.50,881,0.00,0.00,5.00,0,9,0.0,292.00,22/03/2017
0,64.50,881,0.00,0.00,4.00,0,10,0.0,288.00,23/03/2017
0,64.50,881,0.00,0.00,3.00,0,10,0.0,284.00,24/03/2017
0,64.50,881,0.00,0.00,2.00,0,10,0.0,280.00,25/03/2017
0,64.50,881,0.00,0.00,1.00,0,10,0.0,276.00,26/03/2017
0,64.50,881,0.00,0.00,0.00,0,10,0.0,272.00,27/03/2017
0,64.50,881,0.00,0.00,0.00,0,10,0.0,268.00,28/03/2017
0,64.50,881,0.00,0.00,0.00,0,10,0.0,264.00,29/03/2017
0,64.50,881,0.00,0.00,0.00,0,10,0.0,260.00,30/03/2017
0,64.50,881,0.00,0.00,0.00,0,10,0.0,256.00,31/03/2017
0,64.50,881,0.00,0.00,0.00,0,10,0.0,252.00,01/04/2017
0,64.50,881,0.00,0.00,0.00,0,10,0.0,248.00,02/04/2017
0,64.50,881,0.00,0.00,0.00,0,10,0.0,244.00,03/04/2017
0,64.50,881,0.00,0.00,0.00,0,4,0.0,240.00,04/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,236.00,05/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,232.00,06/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,228.00,07/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,224,08/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,220.00,09/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,216.00,10/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,212.00,11/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,208.00,12/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,204.00,13/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,200.00,14/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,196.00,15/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,192.00,16/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,188.00,17/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,184.00,18/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,180.00,19/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,176.00,20/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,172.00,21/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,168.00,22/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,164.00,23/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,160.00,24/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,156.00,25/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,152.00,26/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,148.00,27/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,144.00,28/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,135.00,29/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,127.00,30/04/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,120.00,01/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,113.00,02/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,106.00,03/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,101.00,04/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,99.00,05/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,97.00,06/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,96.00,07/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,95.00,08/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,94.00,09/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,93.00,10/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,92.00,11/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,90.00,12/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,89.00,13/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,87.00,14/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,86.00,15/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,85.00,16/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,84.00,17/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,91.00,18/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,98.00,19/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,98.00,20/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,96.00,21/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,94.00,22/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,92.00,23/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,91.00,24/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,90.00,25/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,89.00,26/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,88.00,27/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,87.00,28/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,86.00,29/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,12.0,85.00,30/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,84.00,31/05/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,83.00,01/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,82.00,02/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,81.00,03/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,81.00,04/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,80.00,05/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,82.00,06/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,22.0,79.00,07/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,82.00,08/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,82.00,09/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,82.00,10/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,82.00,11/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,82.00,12/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,82.00,13/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,82.00,14/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,1.0,82.00,15/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,82.00,16/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,1.0,82.00,17/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,81.00,18/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,15.0,81.00,19/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,17.0,81.00,20/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,81.00,21/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,81.00,22/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,81.00,23/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,8.0,81.00,24/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,80.00,25/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,7.0,80.00,26/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,80.00,27/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,4.0,80.00,28/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,80.00,29/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,80.00,30/06/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,80.00,01/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,79.00,02/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,79.00,03/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,6.0,79.00,04/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,79.00,05/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,79.00,06/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,5.0,79.00,07/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,6.0,79.00,08/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,79.00,09/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,18.0,79.00,10/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,79.00,11/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,47.0,79.00,12/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,79.00,13/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,79.00,14/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,79.00,15/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,79.00,16/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,79.00,17/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,79.00,18/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,78.00,19/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,1.0,77.00,20/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,76.00,21/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,75.00,22/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,74.00,23/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,24/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,25/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,26/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,27/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,28/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,29/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,6.0,73.00,30/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,31/07/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,01/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,02/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,8.0,73.00,03/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,04/08/2017
0,64.50,881,0.0,0.0,0.00,0,0,2.0,73.00,05/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,4.0,73.00,06/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,4.0,73.00,07/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,08/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,09/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,34.0,73.00,10/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,11/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,45.0,73.00,12/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,73.00,13/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,72.00,14/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,26,72.00,15/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,72.00,16/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,0.0,72.00,17/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,45.0,72.00,18/08/2017
0,64.50,881,0.00,0.00,0.00,0,0,76,72.00,19/08/2017
0,64.50,881,45.04,45.04,5.00,60,0,10.0,72.00,20/08/2017
0,64.50,881,0.00,0.00,8.00,35,0,13.0,72.00,21/08/2017
0,64.50,881,0.00,0.00,11.00,35,0,2.0,72.00,22/08/2017
0,64.50,881,0.00,0.00,13.00,23,0,0.0,72.00,23/08/2017
0,64.50,881,0.00,0.00,15.00,23,0,1.0,72.00,24/08/2017
0,64.50,881,0.00,0.00,17.00,23,0,7.0,71.00,25/08/2017
0,64.50,881,0.00,0.00,19.00,23,0,0.0,71.00,26/08/2017
0,64.50,881,0.0,0.0,21.00,23,0,11.0,71.00,27/08/2017
0,64.50,881,0.0,0.0,21.00,0,0,0.0,71.00,28/08/2017
0,64.50,881,0.0,0.0,21.00,0,0,0.0,70.00,29/08/2017
0,64.50,881,0.0,0.0,21.00,0,0,0.0,70.00,30/08/2017
0,64.50,881,0.0,0.0,22.00,12,0,15,69.00,31/08/2017
0,64.50,881,0.0,0.0,22.00,0,0,0.0,69.00,01/09/2017
0,64.50,881,0.0,0.0,25.00,35,0,44.0,70.00,02/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,4.0,69.00,03/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,0.0,69.00,04/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,0.0,67.00,05/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,0.0,67.00,06/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,0.0,67.00,07/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,0.0,66.00,08/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,10.0,66.00,09/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,5.0,66.00,10/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,0.0,65.00,11/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,5.0,65.00,12/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,0.0,64.00,13/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,0.0,64.00,14/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,0.0,63.00,15/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,0.0,65.00,16/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,5.0,84.00,17/09/2017
0,64.50,881,0.0,0.0,25.00,0,0,2.0,93.00,18/09/2017
0,64.50,881,45.04,45.04,26.00,12,0,8.0,98.00,19/09/2017
0,64.50,881,45.04,45.04,26.00,0,0,0.0,101.00,20/09/2017
0,64.50,881,45.04,45.04,26.00,0,0,0.0,104.00,21/09/2017
0,64.50,881,45.04,45.04,26.00,0,0,5.0,105.00,22/09/2017
0,64.50,881,45.04,45.04,26.00,0,0,0.0,105.00,23/09/2017
0,64.50,881,45.04,45.04,26.00,0,0,0.0,104.00,24/09/2017
0,64.50,881,45.04,45.04,26.00,0,0,0.0,103.00,25/09/2017
0,64.50,881,45.04,45.04,26.00,0,0,0.0,102.00,26/09/2017
0,64.50,881,45.04,45.04,26.00,0,0,0.0,101.00,27/09/2017
0,64.50,881,45.04,45.04,26.00,0,0,0.0,100.00,28/09/2017
0,64.50,881,45.04,45.04,26.00,0,0,1.0,100.00,29/09/2017
0,64.50,881,45.04,45.04,26.00,0,0,10.0,100.00,30/09/2017
0,64.50,881,45.59,45.59,36.00,116,0,117.0,100.00,01/10/2017
0,64.50,881,46.11,46.11,46.00,116,0,0.0,99.00,02/10/2017
0,64.50,881,46.21,46.21,48.00,23,0,0.0,98.00,03/10/2017
0,64.50,881,46.35,46.35,51.00,35,0,25.0,97.00,04/10/2017
0,64.50,881,46.40,46.40,52.00,12,0,8.0,96.00,05/10/2017
0,64.50,881,46.40,46.40,52.00,0,0,0.0,95.00,06/10/2017
0,64.50,881,46.78,46.78,60.00,93,0,26.0,94.00,07/10/2017
0,64.50,881,47.23,47.23,70.00,116,0,0.0,93.00,08/10/2017
0,64.50,881,47.50,47.50,76.00,69,0,0.0,92.00,09/10/2017
0,64.50,881,47.58,47.58,78.00,23,0,0.0,91.00,10/10/2017
0,64.50,881,47.58,47.58,78.00,0,0,0.0,90.00,11/10/2017
0,64.50,881,47.70,47.70,81.00,35,0,15.0,89.00,12/10/2017
0,64.50,881,47.79,47.79,83.00,23,0,0.0,88.00,13/10/2017
0,64.50,881,47.87,47.87,85.00,23,0,0.0,87.00,14/10/2017
0,64.50,881,47.87,47.87,85.00,0,0,0.0,86.00,15/10/2017
0,64.50,881,47.87,47.87,85.00,0,0,6.0,84.00,16/10/2017
0,64.50,881,48.04,48.04,89.00,46,0,18.0,82.00,17/10/2017
0,64.50,881,48.11,48.11,91.00,28,0,2.0,80.00,18/10/2017
0,64.50,881,48.11,48.11,91.00,0,0,0.0,78.00,19/10/2017
0,64.50,881,48.11,48.11,91.00,0,0,0.0,76.00,20/10/2017
0,64.50,881,48.11,48.11,91.00,0,0,0.0,74.00,21/10/2017
0,64.50,881,48.11,48.11,91.00,0,0,0.0,73.00,22/10/2017
0,64.50,881,48.11,48.11,91.00,0,0,0.0,72.00,23/10/2017
0,64.50,881,48.11,48.11,91.00,0,0,0.0,72.00,24/10/2017
0,64.50,881,48.11,48.11,91.00,0,0,0.0,72.00,25/10/2017
0,64.50,881,48.11,48.11,91.00,0,0,0.0,72.00,26/10/2017
0,64.50,881,48.11,48.11,91.00,0,0,3.0,72.00,27/10/2017
0,64.50,881,48.11,48.11,91.00,0,0,0.0,72.00,28/10/2017
0,64.50,881,48.11,48.11,91.00,0,0,0.0,72.00,29/10/2017
0,64.50,881,48.11,48.11,91.00,0,0,12.0,71.00,30/10/2017
0,64.50,881,49.20,49.20,120.00,336,0,95.0,71.00,31/10/2017
0,64.50,881,51.18,51.18,180.00,694,0,55.0,72.00,01/11/2017
0,64.50,881,52.45,52.45,225.00,521,0,25.0,73.00,02/11/2017
0,64.50,881,53.11,53.11,250.00,289,0,86.0,75.00,03/11/2017
0,64.50,881,54.40,54.40,301.00,590,0,42.0,77.00,04/11/2017
0,64.50,881,55.63,55.63,354.00,613,0,30.0,78.00,05/11/2017
0,64.50,881,56.89,56.89,412.00,671,0,41.0,78.00,06/11/2017
0,64.50,881,57.93,57.93,464.00,602,0,5.0,78.00,07/11/2017
0,64.50,881,58.90,58.90,515.00,590,0,45.0,78.00,08/11/2017
0,64.50,881,59.38,59.38,541.00,301,0,0.0,77.00,09/11/2017
0,64.50,881,59.59,59.59,553.00,139,0,0.0,76.00,10/11/2017
0,64.50,881,59.80,59.80,565.00,139,0,4.0,75.00,11/11/2017
0,64.50,881,59.83,59.83,567.00,23,0,4.0,74.00,12/11/2017
0,64.50,881,59.95,59.95,573.00,69,0,33.0,74.00,13/11/2017
0,64.50,881,60.18,60.18,587.00,162,0,40.0,74.00,14/11/2017
0,65.50,1081,60.52,60.52,607,231,0,18.0,74.00,15/11/2017
0,65.50,1081,60.65,60.65,607,92,0,0.0,74.00,16/11/2017
0,65.50,1081,60.69,60.69,607,23,0,0.0,74.00,17/11/2017
0,64.50,881,60.69,60.69,617,0,0,0.0,73.00,18/11/2017
0,64.50,881,60.69,60.69,617,0,0,0.0,73.00,19/11/2017
0,65.50,1081,60.69,60.69,617,0,0,0.0,73.00,20/11/2017
0,65.50,1081,60.66,60.66,615,0,0,0.0,73.00,21/11/2017
0,65.50,1081,60.64,60.64,614,0,0,2.0,73.00,22/11/2017
0,65.50,1081,60.59,60.59,611.00,0,0,0.0,73.00,23/11/2017
0,65.50,1081,60.54,60.54,608.00,0,0,0.0,73.00,24/11/2017
0,65.50,1081,60.49,60.49,605.00,0,0,0.0,73.00,25/11/2017
0,65.50,1081,60.44,60.44,602.00,0,0,0.0,73.00,26/11/2017
0,65.50,1081,60.39,60.39,599.00,0,0,3.0,73.00,27/11/2017
0,65.50,1081,60.33,60.33,596.00,0,0,0.0,73.00,28/11/2017
0,65.50,1081,60.27,60.27,592.00,0,0,0.0,73.00,29/11/2017
0,65.50,1081,60.23,60.23,590.00,0,0,31.0,73.00,30/11/2017
0,65.50,1081,60.32,60.32,595.00,58,0,67.0,72.00,01/12/2017
0,65.50,1081,60.39,60.39,599.00,46,0,0.0,73.00,02/12/2017
0,65.50,1081,60.44,60.44,602.00,35,0,0.0,79.00,03/12/2017
0,65.50,1081,60.40,60.40,600.00,0,0,0.0,84.00,04/12/2017
0,65.50,1081,60.33,60.33,596.00,0,0,0.0,84.00,05/12/2017
0,65.50,1081,60.27,60.27,592.00,0,0,0.0,84.00,06/12/2017
0,65.50,1081,60.20,60.20,588.00,0,0,0.0,84.00,07/12/2017
0,65.50,1081,60.13,60.13,584.00,0,0,0.0,84.00,08/12/2017
0,65.50,1081,60.07,60.07,580.00,0,0,0.0,84.00,09/12/2017
0,65.50,1081,60.03,60.03,578.00,0,0,0.0,83.00,10/12/2017
0,65.50,1081,60.00,60.00,576.00,0,0,0.0,82.00,11/12/2017
0,65.50,1081,59.94,59.94,573.00,0,0,0.0,84.00,12/12/2017
0,65.50,1081,59.89,59.89,570.00,0,0,0.0,121.00,13/12/2017
0,65.50,1081,59.84,59.84,567.00,0,0,0.0,118.00,14/12/2017
0,65.50,1081,59.78,59.78,564.00,0,0,0.0,115.00,15/12/2017
0,65.50,1081,59.74,59.74,561.00,0,0,0.0,111.00,16/12/2017
0,65.50,1081,59.68,59.68,558.00,0,0,0.0,107.00,17/12/2017
0,65.50,1081,59.63,59.63,555.00,0,0,0.0,103.00,18/12/2017
0,65.50,1081,59.58,59.58,552.00,0,0,0.0,99.00,19/12/2017
0,65.50,1081,59.52,59.52,549.00,0,0,0.0,95.00,20/12/2017
0,65.50,1081,59.47,59.47,546.00,0,0,0.0,92.00,21/12/2017
0,65.50,1081,59.42,59.42,543.00,0,0,0.0,89.00,22/12/2017
0,65.50,1081,59.37,59.37,540.00,0,0,1.0,88.00,23/12/2017
0,65.50,1081,59.31,59.31,537.00,0,0,0.0,87.00,24/12/2017
0,65.50,1081,59.25,59.25,534.00,0,0,0.0,86.00,25/12/2017
0,65.50,1081,59.20,59.20,531.00,0,0,0.0,85.00,26/12/2017
0,65.50,1081,59.15,59.15,528.00,0,0,0.0,84.00,27/12/2017
0,65.50,1081,59.09,59.09,525.00,0,0,0.0,84.00,28/12/2017
0,65.50,1081,59.04,59.04,522.00,0,0,0.0,83.00,29/12/2017
0,65.50,1081,58.98,58.98,519.00,0,0,0.0,83.00,30/12/2017
0,65.50,1081,58.92,58.92,516.00,0,0,0.0,83.00,31/12/2017
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,542.00,01/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,540.00,02/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,534.00,03/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,526.00,04/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,518.00,05/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,511.00,06/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,504.00,07/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,497.00,08/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,490.00,09/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,483.00,10/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,476.00,11/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,469.00,12/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,462.00,13/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,455.00,14/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,448.00,15/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,441.00,16/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,434.00,17/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,427.00,18/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,420.00,19/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,413.00,20/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,406.00,21/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,399.00,22/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,393.00,23/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,383.00,24/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,366.00,25/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,340.00,26/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,3,314.00,27/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,4,279.00,28/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,244.00,29/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,209.00,30/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,174.00,31/01/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,139.00,01/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,104.00,02/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,87.00,03/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,79.00,04/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,74.00,05/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,69.00,06/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,64.00,07/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,60.00,08/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,57.00,09/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,57.00,10/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,57.00,11/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,57.00,12/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,56.00,13/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,56.00,14/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,56.00,15/02/2004
0,64.50,881,0.00,0.00,0.00,0.00,0.00,0,55.00,16/02/2004
