,Reservoir,Flow Date,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow
0,Hemavathi,26-JUN-2017,3.7,2858.68,1030,150
1,Hemavathi,25-JUN-2017,3.63,2858.29,591,150
2,Hemavathi,27-JUN-2017,3.89,2859.63,2330,150
3,Hemavathi,28-JUN-2017,4.27,2861.5,4566,150
4,Hemavathi,29-JUN-2017,4.58,2863.0,3861,150
5,Hemavathi,30-JUN-2017,4.84,2864.11,3082,150
6,Hemavathi,01-JUL-2017,5.11,2865.29,3314,150
0,Hemavathi,02-JUL-2017,5,2866.6,3822,150
1,Hemavathi,03-JUL-2017,6,2867.0,1262,150
2,Hemavathi,04-JUL-2017,6,2867.5,2240,150
3,Hemavathi,05-JUL-2017,6,2868.0,2014,150
4,Hemavathi,06-JUL-2017,6,2868.6,2772,150
5,Hemavathi,07-JUL-2017,6,2869.3,2259,150
6,Hemavathi,08-JUL-2017,6,2870.3,2229,150
0,Hemavathi,09-JUL-2017,6.64,2871.23,2516,150
1,Hemavathi,10-JUL-2017,6.92,2872.21,3451,150
2,Hemavathi,11-JUL-2017,7.01,2872.53,1247,150
3,Hemavathi,12-JUL-2017,7.13,2872.95,1582,150
4,Hemavathi,13-JUL-2017,7.33,2873.6,2482,150
5,Hemavathi,14-JUL-2017,7.41,2873.86,1105,150
6,Hemavathi,15-JUL-2017,7.51,2874.18,1317,150
0,Hemavathi,16-JUL-2017,7.67,2874.7,2030,150
1,Hemavathi,17-JUL-2017,7.84,2875.22,2163,150
2,Hemavathi,18-JUL-2017,8.01,2875.68,2158,150
3,Hemavathi,19-JUL-2017,8.46,2876.93,5441,150
4,Hemavathi,20-JUL-2017,9.57,2879.75,12926,150
5,Hemavathi,21-JUL-2017,11.19,2883.75,19032,150
6,Hemavathi,22-JUL-2017,12.0,2885.72,9470,150
0,Hemavathi,23-JUL-2017,12.72,2887.5,8588,150
1,Hemavathi,24-JUL-2017,13.29,2888.65,6784,150
2,Hemavathi,25-JUL-2017,14.42,2890.65,13224,150
3,Hemavathi,26-JUL-2017,14.84,2891.4,5084,150
4,Hemavathi,27-JUL-2017,15.21,2892.05,4433,150
5,Hemavathi,28-JUL-2017,15.46,2892.51,3195,150
6,Hemavathi,29-JUL-2017,15.83,2893.16,4435,150
0,Hemavathi,30-JUL-2017,16.21,2893.83,4567,150
1,Hemavathi,31-JUL-2017,16.53,2894.41,3981,150
2,Hemavathi,01-AUG-2017,16.63,2894.58,1309,150
3,Hemavathi,02-AUG-2017,16.77,2894.83,1832,150
4,Hemavathi,03-AUG-2017,16.91,2895.08,1833,150
5,Hemavathi,04-AUG-2017,17.05,2895.33,1835,150
6,Hemavathi,05-AUG-2017,17.29,2895.75,2942,150
0,Hemavathi,06-AUG-2017,17.57,2896.25,3589,275
1,Hemavathi,07-AUG-2017,17.76,2896.58,4006,1800
2,Hemavathi,08-AUG-2017,17.85,2896.75,3675,2510
3,Hemavathi,09-AUG-2017,17.71,2896.5,978,2550
4,Hemavathi,10-AUG-2017,17.6,2896.3,1306,2550
5,Hemavathi,11-AUG-2017,17.51,2896.15,1933,2850
6,Hemavathi,12-AUG-2017,17.33,2895.83,2221,4250
0,Hemavathi,19-AUG-2017,16.02,2893.5,3287,3230
1,Hemavathi,13-AUG-2017,17.05,2895.33,1957,5160
2,Hemavathi,14-AUG-2017,16.88,2895.02,2267,4230
3,Hemavathi,15-AUG-2017,16.61,2894.55,1443,4450
4,Hemavathi,16-AUG-2017,16.42,2894.2,1445,3670
5,Hemavathi,17-AUG-2017,16.22,2893.85,1165,3390
6,Hemavathi,18-AUG-2017,16.02,2893.5,1295,3520
0,Hemavathi,20-AUG-2017,16.08,2893.6,4706,4000
1,Hemavathi,21-AUG-2017,16.21,2893.83,6050,4500
2,Hemavathi,22-AUG-2017,16.3,2894.0,6991,5830
3,Hemavathi,23-AUG-2017,16.39,2894.16,7296,6200
4,Hemavathi,24-AUG-2017,16.35,2894.08,5862,6330
5,Hemavathi,25-AUG-2017,16.25,2893.91,5226,6280
6,Hemavathi,26-AUG-2017,16.07,2893.58,4215,6310
0,Hemavathi,27-AUG-2017,15.77,2893.06,2924,6260
1,Hemavathi,28-AUG-2017,15.7,2892.93,5056,5850
2,Hemavathi,29-AUG-2017,15.88,2893.25,7996,5860
3,Hemavathi,30-AUG-2017,16.14,2893.7,8966,5980
4,Hemavathi,31-AUG-2017,16.49,2894.33,9995,5840
5,Hemavathi,01-SEP-2017,16.59,2894.5,7139,5980
6,Hemavathi,02-SEP-2017,16.42,2894.2,4078,5980
0,Hemavathi,03-SEP-2017,16.2,2893.81,3591,6080
1,Hemavathi,04-SEP-2017,15.89,2893.27,2664,6130
2,Hemavathi,05-SEP-2017,15.56,2892.68,2337,6130
3,Hemavathi,06-SEP-2017,15.15,2891.96,1488,6130
4,Hemavathi,07-SEP-2017,14.8,2891.33,1874,5930
5,Hemavathi,08-SEP-2017,14.47,2890.75,2139,5870
6,Hemavathi,09-SEP-2017,14.28,2890.4,2698,4930
0,Hemavathi,10-SEP-2017,14.19,2890.25,3013,3940
1,Hemavathi,11-SEP-2017,14.05,2890.0,2301,3880
2,Hemavathi,12-SEP-2017,13.84,2889.62,1435,3860
3,Hemavathi,13-SEP-2017,13.56,2889.12,689,3895
4,Hemavathi,14-SEP-2017,13.26,2888.59,548,3950
5,Hemavathi,15-SEP-2017,13.07,2888.25,1783,3950
6,Hemavathi,16-SEP-2017,12.82,2887.75,1190,3950
0,Hemavathi,17-SEP-2017,12.62,2887.25,1436,3750
1,Hemavathi,18-SEP-2017,12.52,2887.0,2615,3750
2,Hemavathi,19-SEP-2017,12.46,2886.87,1972,3720
3,Hemavathi,20-SEP-2017,12.68,2887.39,6199,3700
4,Hemavathi,21-SEP-2017,12.75,2887.58,4642,3700
5,Hemavathi,22-SEP-2017,12.67,2887.38,2803,3700
6,Hemavathi,23-SEP-2017,12.58,2887.16,2708,3700
0,Hemavathi,24-SEP-2017,12.44,2886.8,2049,3700
1,Hemavathi,25-SEP-2017,12.29,2886.44,2048,3700
2,Hemavathi,26-SEP-2017,12.24,2886.33,2728,3200
3,Hemavathi,27-SEP-2017,12.23,2886.29,3348,3490
4,Hemavathi,28-SEP-2017,12.31,2886.48,4342,3400
5,Hemavathi,29-SEP-2017,12.44,2886.8,4957,3400
6,Hemavathi,30-SEP-2017,12.42,2886.76,3359,3500
0,Hemavathi,01-OCT-2017,12.34,2886.56,2605,3500
1,Hemavathi,02-OCT-2017,12.34,2886.56,3547,3500
2,Hemavathi,03-OCT-2017,12.44,2886.82,4774,3500
3,Hemavathi,04-OCT-2017,12.4,2886.72,3077,3500
4,Hemavathi,05-OCT-2017,12.3,2886.46,2321,3500
5,Hemavathi,06-OCT-2017,12.19,2886.2,2320,3500
6,Hemavathi,07-OCT-2017,12.11,2886.0,2603,3500
0,Hemavathi,08-OCT-2017,12.04,2885.84,2792,3500
1,Hemavathi,09-OCT-2017,11.93,2885.55,2179,3500
2,Hemavathi,10-OCT-2017,11.82,2885.29,2321,3500
3,Hemavathi,11-OCT-2017,11.72,2885.03,2321,3500
4,Hemavathi,12-OCT-2017,11.61,2884.77,2320,3500
5,Hemavathi,13-OCT-2017,11.5,2884.51,2320,3500
6,Hemavathi,14-OCT-2017,11.45,2884.38,2882,3450
0,Hemavathi,15-OCT-2017,11.38,2884.2,2646,3450
1,Hemavathi,16-OCT-2017,11.42,2884.3,3535,3020
2,Hemavathi,17-OCT-2017,11.42,2884.3,2994,3020
3,Hemavathi,18-OCT-2017,11.42,2884.3,2994,3020
4,Hemavathi,19-OCT-2017,11.22,2883.82,1677,2950
5,Hemavathi,20-OCT-2017,11.11,2883.54,1675,2950
6,Hemavathi,21-OCT-2017,10.99,2883.25,1629,2950
0,Hemavathi,22-OCT-2017,10.87,2882.96,1630,2950
1,Hemavathi,23-OCT-2017,10.82,2882.83,1133,1700
2,Hemavathi,24-OCT-2017,10.82,2882.83,1746,1700
3,Hemavathi,25-OCT-2017,10.82,2882.83,1747,1700
4,Hemavathi,26-OCT-2017,10.79,2882.76,1417,1700
5,Hemavathi,27-OCT-2017,10.76,2882.69,1466,1750
6,Hemavathi,28-OCT-2017,10.75,2882.65,1656,1800
0,Hemavathi,29-OCT-2017,10.72,2882.58,1514,1800
1,Hemavathi,30-OCT-2017,10.69,2882.51,1513,1800
2,Hemavathi,31-OCT-2017,10.65,2882.41,1447,1875
3,Hemavathi,01-NOV-2017,10.57,2882.21,1100,2000
4,Hemavathi,02-NOV-2017,10.46,2881.95,819,2000
5,Hemavathi,03-NOV-2017,10.36,2881.69,819,2000
6,Hemavathi,04-NOV-2017,10.24,2881.41,825,2100
0,Hemavathi,05-NOV-2017,10.12,2881.12,777,2100
1,Hemavathi,06-NOV-2017,10.01,2880.83,773,2100
2,Hemavathi,07-NOV-2017,9.89,2880.54,771,2100
3,Hemavathi,08-NOV-2017,9.75,2880.21,682,2200
4,Hemavathi,09-NOV-2017,9.62,2879.88,684,2200
5,Hemavathi,10-NOV-2017,9.48,2879.55,686,2200
6,Hemavathi,11-NOV-2017,9.35,2879.22,687,2200
0,Hemavathi,12-NOV-2017,9.22,2878.89,685,2200
1,Hemavathi,13-NOV-2017,9.2,2878.86,598,700
2,Hemavathi,14-NOV-2017,9.17,2878.79,219,510
3,Hemavathi,15-NOV-2017,9.16,2878.75,250,400
4,Hemavathi,16-NOV-2017,9.14,2878.71,250,400
5,Hemavathi,17-NOV-2017,9.13,2878.67,251,400
6,Hemavathi,18-NOV-2017,9.11,2878.63,251,400
0,Hemavathi,19-NOV-2017,9.09,2878.59,250,400
1,Hemavathi,20-NOV-2017,9.08,2878.55,250,400
2,Hemavathi,21-NOV-2017,9.06,2878.51,251,400
3,Hemavathi,22-NOV-2017,9.04,2878.47,251,400
4,Hemavathi,23-NOV-2017,9.03,2878.43,251,400
5,Hemavathi,24-NOV-2017,9.01,2878.39,252,400
6,Hemavathi,25-NOV-2017,9.0,2878.37,246,300
0,Hemavathi,26-NOV-2017,9.0,2878.35,246,300
1,Hemavathi,27-NOV-2017,8.99,2878.33,245,300
2,Hemavathi,28-NOV-2017,8.99,2878.33,240,200
3,Hemavathi,29-NOV-2017,8.99,2878.33,241,200
4,Hemavathi,30-NOV-2017,8.99,2878.33,241,200
5,Hemavathi,01-DEC-2017,8.99,2878.33,240,200
6,Hemavathi,02-DEC-2017,8.99,2878.33,240,200
0,Hemavathi,03-DEC-2017,8.99,2878.33,239,200
1,Hemavathi,04-DEC-2017,8.99,2878.33,240,200
2,Hemavathi,05-DEC-2017,8.99,2878.33,240,200
3,Hemavathi,06-DEC-2017,8.99,2878.33,240,200
4,Hemavathi,07-DEC-2017,8.98,2878.32,243,250
5,Hemavathi,08-DEC-2017,8.97,2878.3,245,300
6,Hemavathi,09-DEC-2017,8.97,2878.28,246,300
0,Hemavathi,10-DEC-2017,8.96,2878.26,246,300
1,Hemavathi,11-DEC-2017,8.95,2878.24,246,300
2,Hemavathi,12-DEC-2017,8.94,2878.22,246,300
3,Hemavathi,13-DEC-2017,8.93,2878.2,246,300
4,Hemavathi,14-DEC-2017,8.92,2878.16,252,400
5,Hemavathi,15-DEC-2017,8.89,2878.1,257,500
6,Hemavathi,16-DEC-2017,8.87,2878.04,257,500
0,Hemavathi,17-DEC-2017,9.25,2878.97,225,500
1,Hemavathi,18-DEC-2017,8.82,2877.9,249,500
2,Hemavathi,19-DEC-2017,8.79,2877.82,204,500
3,Hemavathi,20-DEC-2017,8.79,2877.82,204,500
4,Hemavathi,21-DEC-2017,8.73,2877.66,204,500
5,Hemavathi,22-DEC-2017,8.7,2877.58,204,500
6,Hemavathi,23-DEC-2017,8.67,2877.5,203,500
0,Hemavathi,24-DEC-2017,8.64,2877.42,204,500
1,Hemavathi,25-DEC-2017,8.61,2877.34,204,500
2,Hemavathi,26-DEC-2017,8.58,2877.26,204,500
3,Hemavathi,27-DEC-2017,8.55,2877.18,204,500
4,Hemavathi,28-DEC-2017,8.53,2877.1,204,500
5,Hemavathi,29-DEC-2017,8.51,2877.07,184,270
6,Hemavathi,30-DEC-2017,8.51,2877.06,174,175
7,Hemavathi,31-DEC-2017,8.51,2877.05,174,175
0,Hemavathi,01-JAN-2018,8.5,2877.04,174,175
1,Hemavathi,02-JAN-2018,8.5,2877.03,174,175
2,Hemavathi,03-JAN-2018,8.5,2877.02,174,175
3,Hemavathi,04-JAN-2018,8.49,2877.0,132,175
4,Hemavathi,05-JAN-2018,8.48,2876.98,132,175
5,Hemavathi,06-JAN-2018,8.47,2876.96,132,175
6,Hemavathi,07-JAN-2018,8.47,2876.94,133,175
0,Hemavathi,08-JAN-2018,8.46,2876.92,133,175
1,Hemavathi,09-JAN-2018,8.45,2876.9,133,175
2,Hemavathi,10-JAN-2018,8.45,2876.88,133,175
3,Hemavathi,11-JAN-2018,8.44,2876.86,133,175
4,Hemavathi,12-JAN-2018,8.43,2876.84,133,175
5,Hemavathi,13-JAN-2018,8.42,2876.82,133,175
6,Hemavathi,14-JAN-2018,8.42,2876.8,133,175
0,Hemavathi,15-JAN-2018,8.42,2876.8,133,175
1,Hemavathi,16-JAN-2018,8.4,2876.76,133,175
2,Hemavathi,17-JAN-2018,8.4,2876.74,133,175
3,Hemavathi,18-JAN-2018,8.39,2876.72,133,175
4,Hemavathi,19-JAN-2018,8.38,2876.7,133,175
5,Hemavathi,20-JAN-2018,8.37,2876.68,133,175
6,Hemavathi,21-JAN-2018,8.37,2876.66,133,175
0,Hemavathi,22-JAN-2018,8.36,2876.64,133,175
1,Hemavathi,23-JAN-2018,8.35,2876.62,133,175
2,Hemavathi,24-JAN-2018,8.32,2876.53,114,450
3,Hemavathi,25-JAN-2018,8.29,2876.44,114,450
4,Hemavathi,26-JAN-2018,8.25,2876.34,122,500
5,Hemavathi,27-JAN-2018,8.21,2876.23,130,550
6,Hemavathi,28-JAN-2018,8.17,2876.12,130,550
0,Hemavathi,29-JAN-2018,8.13,2876.01,130,550
1,Hemavathi,30-JAN-2018,8.09,2875.9,130,550
2,Hemavathi,31-JAN-2018,8.05,2875.79,130,550
3,Hemavathi,01-FEB-2018,8.0,2875.64,137,675
4,Hemavathi,02-FEB-2018,7.94,2875.5,104,650
5,Hemavathi,03-FEB-2018,7.91,2875.4,122,500
6,Hemavathi,04-FEB-2018,7.87,2875.3,122,500
0,Hemavathi,05-FEB-2018,7.84,2875.2,122,500
1,Hemavathi,06-FEB-2018,7.8,2875.09,81,500
2,Hemavathi,07-FEB-2018,7.76,2874.98,94,500
3,Hemavathi,08-FEB-2018,7.72,2874.85,80,500
4,Hemavathi,09-FEB-2018,7.68,2874.72,80,500
5,Hemavathi,10-FEB-2018,7.64,2874.59,79,500
6,Hemavathi,11-FEB-2018,7.6,2874.46,80,500
0,Hemavathi,12-FEB-2018,7.56,2874.33,80,500
1,Hemavathi,13-FEB-2018,7.52,2874.2,80,500
2,Hemavathi,14-FEB-2018,7.48,2874.07,80,500
3,Hemavathi,15-FEB-2018,7.44,2873.94,80,500
4,Hemavathi,16-FEB-2018,7.39,2873.8,45,500
5,Hemavathi,17-FEB-2018,7.35,2873.66,45,500
6,Hemavathi,18-FEB-2018,7.33,2873.59,44,250
0,Hemavathi,19-FEB-2018,7.31,2873.53,29,200
1,Hemavathi,20-FEB-2018,7.29,2873.47,30,200
2,Hemavathi,21-FEB-2018,7.27,2873.41,30,200
3,Hemavathi,22-FEB-2018,7.25,2873.32,24,300
4,Hemavathi,23-FEB-2018,7.21,2873.19,32,450
5,Hemavathi,24-FEB-2018,7.15,2872.99,35,700
6,Hemavathi,25-FEB-2018,7.08,2872.78,45,700
0,Hemavathi,26-FEB-2018,7.06,2872.7,38,260
1,Hemavathi,27-FEB-2018,7.04,2872.64,44,200
2,Hemavathi,28-FEB-2018,7.03,2872.58,44,200
3,Hemavathi,01-MAR-2018,7.01,2872.52,46,200
4,Hemavathi,02-MAR-2018,6.99,2872.45,13,200
5,Hemavathi,03-MAR-2018,6.97,2872.38,12,200
6,Hemavathi,04-MAR-2018,6.95,2872.31,13,200
0,Hemavathi,05-MAR-2018,6.93,2872.24,13,200
1,Hemavathi,06-MAR-2018,6.91,2872.16,0,200
2,Hemavathi,07-MAR-2018,6.88,2872.07,0,200
3,Hemavathi,08-MAR-2018,6.85,2871.98,0,200
4,Hemavathi,09-MAR-2018,6.83,2871.89,0,200
5,Hemavathi,10-MAR-2018,6.8,2871.8,0,200
6,Hemavathi,11-MAR-2018,6.78,2871.72,0,200
0,Hemavathi,12-MAR-2018,6.76,2871.65,16,200
1,Hemavathi,13-MAR-2018,6.72,2871.51,32,450
2,Hemavathi,14-MAR-2018,6.66,2871.31,32,650
3,Hemavathi,15-MAR-2018,6.61,2871.15,14,500
4,Hemavathi,16-MAR-2018,6.57,2870.98,6,500
5,Hemavathi,17-MAR-2018,6.5,2870.63,15,700
6,Hemavathi,18-MAR-2018,6.45,2870.34,16,575
0,Hemavathi,19-MAR-2018,6.4,2870.06,12,550
1,Hemavathi,20-MAR-2018,6.35,2869.79,32,550
2,Hemavathi,21-MAR-2018,6.31,2869.54,24,500
3,Hemavathi,22-MAR-2018,6.26,2869.29,24,500
4,Hemavathi,23-MAR-2018,6.22,2869.04,22,500
5,Hemavathi,24-MAR-2018,6.17,2868.89,24,500
6,Hemavathi,25-MAR-2018,6.13,2868.76,27,500
0,Hemavathi,26-MAR-2018,6.08,2868.63,27,500
1,Hemavathi,27-MAR-2018,6.06,2868.57,7,200
2,Hemavathi,28-MAR-2018,6.04,2868.51,6,200
3,Hemavathi,29-MAR-2018,6.02,2868.45,7,200
4,Hemavathi,30-MAR-2018,6.0,2868.39,7,200
5,Hemavathi,31-MAR-2018,5.98,2868.33,8,200
6,Hemavathi,01-APR-2018,5.96,2868.27,7,200
0,Hemavathi,02-APR-2018,5.94,2868.21,7,200
1,Hemavathi,03-APR-2018,5.92,2868.15,8,200
2,Hemavathi,04-APR-2018,5.89,2868.09,7,200
3,Hemavathi,05-APR-2018,5.87,2868.03,7,200
4,Hemavathi,06-APR-2018,5.85,2867.97,7,200
5,Hemavathi,07-APR-2018,5.83,2867.91,8,200
6,Hemavathi,08-APR-2018,5.78,2867.76,8,560
0,Hemavathi,09-APR-2018,5.73,2867.6,8,600
1,Hemavathi,10-APR-2018,5.67,2867.44,8,600
2,Hemavathi,11-APR-2018,5.62,2867.28,8,600
3,Hemavathi,12-APR-2018,5.56,2867.12,9,600
4,Hemavathi,13-APR-2018,5.51,2866.95,29,600
5,Hemavathi,14-APR-2018,5.45,2866.72,6,600
6,Hemavathi,15-APR-2018,5.4,2866.49,6,600
0,Hemavathi,16-APR-2018,5.34,2866.26,5,600
1,Hemavathi,17-APR-2018,5.29,2866.03,6,600
2,Hemavathi,18-APR-2018,5.23,2865.8,6,600
3,Hemavathi,19-APR-2018,5.17,2865.57,5,600
4,Hemavathi,20-APR-2018,5.12,2865.34,5,600
5,Hemavathi,21-APR-2018,5.06,2865.11,4,600
6,Hemavathi,22-APR-2018,5.03,2864.98,12,325
0,Hemavathi,23-APR-2018,5.01,2864.89,9,200
1,Hemavathi,24-APR-2018,4.99,2864.78,6,250
2,Hemavathi,25-APR-2018,4.96,2864.65,3,300
3,Hemavathi,26-APR-2018,4.93,2864.52,2,300
4,Hemavathi,27-APR-2018,4.9,2864.39,3,300
5,Hemavathi,28-APR-2018,4.87,2864.26,3,300
6,Hemavathi,29-APR-2018,4.83,2864.09,8,410
0,Hemavathi,30-APR-2018,4.79,2863.91,22,450
1,Hemavathi,01-MAY-2018,4.75,2863.73,22,450
2,Hemavathi,02-MAY-2018,4.71,2863.55,22,450
3,Hemavathi,03-MAY-2018,4.67,2863.37,22,450
4,Hemavathi,04-MAY-2018,4.65,2863.28,8,200
5,Hemavathi,05-MAY-2018,4.63,2863.19,7,200
6,Hemavathi,06-MAY-2018,4.61,2863.1,7,200
0,Hemavathi,12-MAY-2018,4.5,2862.59,69,200
1,Hemavathi,13-MAY-2018,4.48,2862.52,69,200
2,Hemavathi,07-MAY-2018,4.59,2863.01,7,200
3,Hemavathi,08-MAY-2018,4.57,2862.92,20,200
4,Hemavathi,09-MAY-2018,4.55,2862.83,20,200
5,Hemavathi,10-MAY-2018,4.53,2862.74,20,200
6,Hemavathi,11-MAY-2018,4.51,2862.66,45,200
0,Hemavathi,14-MAY-2018,4.47,2862.46,93,200
1,Hemavathi,15-MAY-2018,4.46,2862.41,118,200
2,Hemavathi,16-MAY-2018,4.45,2862.36,117,200
3,Hemavathi,17-MAY-2018,4.44,2862.31,116,200
4,Hemavathi,18-MAY-2018,4.43,2862.26,115,200
5,Hemavathi,19-MAY-2018,4.42,2862.21,115,200
6,Hemavathi,20-MAY-2018,4.41,2862.16,115,200
0,Hemavathi,21-MAY-2018,4.4,2862.11,115,200
1,Hemavathi,22-MAY-2018,4.39,2862.06,115,200
2,Hemavathi,23-MAY-2018,4.37,2862.0,89,200
3,Hemavathi,24-MAY-2018,4.36,2861.95,114,200
4,Hemavathi,25-MAY-2018,4.35,2861.91,138,200
5,Hemavathi,26-MAY-2018,4.37,2862.0,457,200
6,Hemavathi,27-MAY-2018,4.42,2862.2,728,200
0,Hemavathi,28-MAY-2018,4.52,2862.7,1465,200
1,Hemavathi,29-MAY-2018,4.63,2863.2,1498,200
2,Hemavathi,30-MAY-2018,4.81,2864.0,2332,200
3,Hemavathi,31-MAY-2018,5.04,2865.0,2856,200
4,Hemavathi,01-JUN-2018,5.34,2866.25,3717,200
5,Hemavathi,02-JUN-2018,5.69,2867.5,4322,200
6,Hemavathi,03-JUN-2018,6.09,2868.65,4831,200
0,Hemavathi,04-JUN-2018,6.26,2869.3,2266,200
1,Hemavathi,05-JUN-2018,6.34,2869.71,1100,200
2,Hemavathi,06-JUN-2018,6.36,2869.84,513,200
3,Hemavathi,07-JUN-2018,6.36,2869.84,241,200
4,Hemavathi,08-JUN-2018,6.35,2869.79,136,200
5,Hemavathi,09-JUN-2018,6.41,2870.1,889,200
6,Hemavathi,10-JUN-2018,6.69,2871.41,3493,200
7,Hemavathi,11-JUN-2018,7.46,2874.0,9115,200
0,Hemavathi,12-JUN-2018,9.97,2880.75,29379,200
1,Hemavathi,13-JUN-2018,13.23,2888.54,37946,200
2,Hemavathi,14-JUN-2018,16.44,2894.25,37479,200
3,Hemavathi,15-JUN-2018,18.08,2897.16,19242,200
4,Hemavathi,16-JUN-2018,18.51,2897.91,5164,200
5,Hemavathi,17-JUN-2018,18.93,2898.66,5165,200
0,Hemavathi,19-JUN-2018,19.54,2899.75,4645,200
1,Hemavathi,20-JUN-2018,19.93,2900.37,4760,200
2,Hemavathi,21-JUN-2018,20.24,2900.83,3826,200
3,Hemavathi,22-JUN-2018,20.57,2901.33,4199,265
4,Hemavathi,23-JUN-2018,20.9,2901.83,4355,420
5,Hemavathi,24-JUN-2018,21.15,2902.2,3557,590
6,Hemavathi,18-JUN-2018,19.17,2899.08,3015,200
0,Hemavathi,25-JUN-2018,21.36,2902.5,3119,675
1,Hemavathi,26-JUN-2018,21.61,2902.87,3897,900
2,Hemavathi,27-JUN-2018,21.87,2903.25,4051,980
3,Hemavathi,28-JUN-2018,22.31,2903.91,6273,1000
4,Hemavathi,29-JUN-2018,23.49,2905.6,14551,900
5,Hemavathi,30-JUN-2018,24.2,2906.6,9254,960
6,Hemavathi,01-JUL-2018,24.45,2906.96,4866,1800
0,Hemavathi,02-JUL-2018,24.6,2907.16,4214,2475
1,Hemavathi,03-JUL-2018,24.75,2907.37,4424,2600
2,Hemavathi,04-JUL-2018,24.84,2907.5,3861,2700
3,Hemavathi,05-JUL-2018,24.75,2907.37,4424,2600
4,Hemavathi,06-JUL-2018,25.0,2907.72,3615,2700
5,Hemavathi,07-JUL-2018,25.16,2907.95,4708,2720
6,Hemavathi,08-JUL-2018,25.87,2908.91,11001,2730
0,Hemavathi,09-JUL-2018,26,2909.62,8047,1900
1,Hemavathi,10-JUL-2018,27,2910.58,10847,2350
2,Hemavathi,11-JUL-2018,29,2912.5,20535,3100
3,Hemavathi,12-JUL-2018,31,2915.12,28394,3200
4,Hemavathi,13-JUL-2018,33,2917.41,26477,3220
5,Hemavathi,14-JUL-2018,35,2919.37,24743,3870
6,Hemavathi,15-JUL-2018,35,2920.15,28262,19725
0,Hemavathi,16-JUL-2018,35.17,2920.0,30319,31900
1,Hemavathi,17-JUL-2018,34.84,2919.64,28106,31875
2,Hemavathi,18-JUL-2018,34.77,2919.57,27391,28050
3,Hemavathi,19-JUL-2018,34.5,2919.28,21279,24300
4,Hemavathi,20-JUL-2018,34.41,2919.18,12303,13285
5,Hemavathi,21-JUL-2018,35.01,2919.83,14468,7398
6,Hemavathi,22-JUL-2018,35.11,2919.93,18751,17584
0,Hemavathi,23-JUL-2018,34.47,2919.25,19316,26525
1,Hemavathi,24-JUL-2018,34.55,2919.33,17623,16700
2,Hemavathi,25-JUL-2018,34.55,2919.33,15866,15800
3,Hemavathi,26-JUL-2018,34.47,2919.25,15005,15800
4,Hemavathi,27-JUL-2018,34.35,2919.12,11288,12620
5,Hemavathi,28-JUL-2018,34.62,2919.41,9207,6030
6,Hemavathi,29-JUL-2018,34.86,2919.66,7935,5185
0,Hemavathi,30-JUL-2018,35.05,2919.87,7521,5200
1,Hemavathi,31-JUL-2018,35.25,2920.08,7557,5200
2,Hemavathi,01-AUG-2018,35.46,2920.3,7728,5200
3,Hemavathi,02-AUG-2018,35.73,2920.58,8400,5200
4,Hemavathi,03-AUG-2018,35.91,2920.77,7393,5200
5,Hemavathi,04-AUG-2018,36.05,2920.91,6834,5200
6,Hemavathi,05-AUG-2018,35.97,2920.83,5973,6800
0,Hemavathi,06-AUG-2018,35.97,2920.83,5288,5220
1,Hemavathi,07-AUG-2018,36.07,2920.93,6467,5280
2,Hemavathi,08-AUG-2018,36.19,2921.06,7042,5520
3,Hemavathi,09-AUG-2018,36.36,2921.23,11968,10000
4,Hemavathi,10-AUG-2018,36.36,2921.23,14367,14300
5,Hemavathi,11-AUG-2018,36.21,2921.08,10939,12550
6,Hemavathi,12-AUG-2018,36.14,2921.0,7921,8750
0,Hemavathi,13-AUG-2018,36.29,2921.16,11655,9800
1,Hemavathi,14-AUG-2018,35.94,2920.8,29363,33325
2,Hemavathi,15-AUG-2018,35.0,2919.82,42607,53425
3,Hemavathi,16-AUG-2018,34.52,2919.3,24855,30375
4,Hemavathi,17-AUG-2018,34.84,2919.64,32672,28960
5,Hemavathi,18-AUG-2018,34.38,2919.15,31504,36700
6,Hemavathi,19-AUG-2018,34.26,2919.02,23218,24550
0,Hemavathi,20-AUG-2018,34.06,2918.8,19551,21850
1,Hemavathi,21-AUG-2018,34.32,2919.08,15445,12375
2,Hemavathi,22-AUG-2018,34.69,2919.48,15173,11350
3,Hemavathi,23-AUG-2018,34.71,2919.5,12217,11400
4,Hemavathi,24-AUG-2018,34.62,2919.41,10500,11400
5,Hemavathi,25-AUG-2018,34.59,2919.37,8336,8700
6,Hemavathi,26-AUG-2018,34.52,2919.3,6691,7375
0,Hemavathi,27-AUG-2018,34.62,2919.41,6423,5175
1,Hemavathi,28-AUG-2018,34.85,2919.65,7093,4450
2,Hemavathi,29-AUG-2018,35.0,2919.82,6241,4350
3,Hemavathi,30-AUG-2018,35.33,2920.16,7591,3800
4,Hemavathi,31-AUG-2018,35.49,2920.33,6321,4350
5,Hemavathi,01-SEP-2018,35.58,2920.42,5425,4350
6,Hemavathi,02-SEP-2018,35.17,2920.0,4755,4350
0,Hemavathi,03-SEP-2018,35.61,2920.45,4421,4350
1,Hemavathi,04-SEP-2018,35.61,2920.45,4421,4350
2,Hemavathi,05-SEP-2018,35.51,2920.35,3304,4350
3,Hemavathi,06-SEP-2018,35.37,2920.21,2965,4460
