,Reservoir,Flow Date,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow
3,K.R.S,08-NOV-2017,32.72,110.98,2428,2753
4,K.R.S,09-NOV-2017,32.79,111.05,2312,1321
5,K.R.S,10-NOV-2017,32.9,111.16,2691,1208
6,K.R.S,11-NOV-2017,33.04,111.29,2932,1208
0,K.R.S,12-NOV-2017,33.15,111.4,2692,1209
1,K.R.S,13-NOV-2017,33.31,111.55,3178,1213
2,K.R.S,14-NOV-2017,33.48,111.71,2957,873
3,K.R.S,15-NOV-2017,33.62,111.85,2365,522
4,K.R.S,16-NOV-2017,33.73,111.95,1883,522
5,K.R.S,17-NOV-2017,33.82,112.04,1788,534
6,K.R.S,18-NOV-2017,33.86,112.08,1191,537
0,K.R.S,23-NOV-2017,33.2,111.44,1182,4524
1,K.R.S,24-NOV-2017,32.83,111.09,798,4862
2,K.R.S,25-NOV-2017,32.43,110.7,635,5100
3,K.R.S,19-NOV-2017,33.9,112.11,1067,537
4,K.R.S,20-NOV-2017,33.91,112.12,820,537
5,K.R.S,21-NOV-2017,33.8,112.02,967,2043
6,K.R.S,22-NOV-2017,33.5,111.73,1185,4532
0,K.R.S,26-NOV-2017,32.02,110.3,534,5092
1,K.R.S,27-NOV-2017,31.64,109.92,775,5076
2,K.R.S,28-NOV-2017,31.25,109.53,727,5064
3,K.R.S,29-NOV-2017,30.87,109.15,831,5052
4,K.R.S,30-NOV-2017,30.51,108.78,894,4940
5,K.R.S,01-DEC-2017,30.16,108.42,929,4834
6,K.R.S,02-DEC-2017,29.87,108.12,1606,4826
0,K.R.S,03-DEC-2017,29.69,107.93,1559,3529
1,K.R.S,04-DEC-2017,29.52,107.75,1541,3371
2,K.R.S,05-DEC-2017,29.42,107.64,2158,3221
3,K.R.S,06-DEC-2017,29.33,107.55,2301,3146
4,K.R.S,07-DEC-2017,29.39,107.61,1205,408
5,K.R.S,08-DEC-2017,29.45,107.68,1315,408
6,K.R.S,09-DEC-2017,29.49,107.72,987,408
0,K.R.S,10-DEC-2017,29.52,107.75,877,408
1,K.R.S,11-DEC-2017,29.55,107.78,877,408
2,K.R.S,12-DEC-2017,29.58,107.81,877,408
3,K.R.S,13-DEC-2017,29.59,107.82,658,408
4,K.R.S,14-DEC-2017,29.61,107.84,768,408
5,K.R.S,15-DEC-2017,29.61,107.84,549,408
6,K.R.S,16-DEC-2017,29.61,107.85,658,408
0,K.R.S,17-DEC-2017,29.61,107.84,439,408
1,K.R.S,18-DEC-2017,29.59,107.82,330,408
2,K.R.S,19-DEC-2017,29.57,107.8,330,408
3,K.R.S,20-DEC-2017,29.57,107.8,330,408
4,K.R.S,21-DEC-2017,29.29,107.51,393,3219
5,K.R.S,22-DEC-2017,29.01,107.21,383,3537
6,K.R.S,23-DEC-2017,28.7,106.88,354,3806
0,K.R.S,24-DEC-2017,28.4,106.55,399,3798
1,K.R.S,25-DEC-2017,28.09,106.22,391,3790
2,K.R.S,26-DEC-2017,27.74,105.84,387,4279
3,K.R.S,27-DEC-2017,27.39,105.45,328,4270
4,K.R.S,28-DEC-2017,27.02,105.04,365,4515
5,K.R.S,29-DEC-2017,26.63,104.59,297,4761
6,K.R.S,30-DEC-2017,26.23,104.14,299,4754
7,K.R.S,31-DEC-2017,25.83,103.68,273,4749
0,K.R.S,01-JAN-2018,25.55,103.35,291,3445
1,K.R.S,02-JAN-2018,25.4,103.17,231,1887
2,K.R.S,03-JAN-2018,25.38,103.15,264,334
3,K.R.S,04-JAN-2018,25.36,103.13,264,334
4,K.R.S,05-JAN-2018,25.34,103.1,165,334
5,K.R.S,06-JAN-2018,25.32,103.08,264,334
6,K.R.S,07-JAN-2018,25.3,103.06,264,334
0,K.R.S,08-JAN-2018,25.28,103.03,165,334
1,K.R.S,09-JAN-2018,25.25,103.0,165,334
2,K.R.S,10-JAN-2018,25.24,102.98,261,331
3,K.R.S,11-JAN-2018,25.22,102.96,260,329
4,K.R.S,12-JAN-2018,25.19,102.93,163,329
5,K.R.S,13-JAN-2018,25.18,102.91,260,329
6,K.R.S,14-JAN-2018,24.99,102.69,208,2210
0,K.R.S,15-JAN-2018,24.63,102.25,161,4289
1,K.R.S,16-JAN-2018,24.26,101.81,205,4288
2,K.R.S,17-JAN-2018,23.9,101.36,157,4286
3,K.R.S,18-JAN-2018,23.53,100.91,172,4281
4,K.R.S,19-JAN-2018,23.14,100.42,187,4580
5,K.R.S,20-JAN-2018,22.76,99.94,141,4428
6,K.R.S,21-JAN-2018,22.4,99.47,171,4273
0,K.R.S,22-JAN-2018,22.04,99.0,170,4271
1,K.R.S,23-JAN-2018,21.67,98.52,188,4271
2,K.R.S,24-JAN-2018,21.36,98.1,156,3715
3,K.R.S,25-JAN-2018,21.2,97.89,188,1893
4,K.R.S,26-JAN-2018,21.17,97.85,160,398
5,K.R.S,27-JAN-2018,21.14,97.81,160,398
6,K.R.S,28-JAN-2018,21.11,97.77,160,398
0,K.R.S,29-JAN-2018,21.08,97.73,160,398
1,K.R.S,30-JAN-2018,21.06,97.7,245,398
2,K.R.S,31-JAN-2018,21.04,97.67,245,398
3,K.R.S,01-FEB-2018,21.02,97.64,245,398
4,K.R.S,02-FEB-2018,20.99,97.6,151,398
5,K.R.S,03-FEB-2018,20.96,97.56,151,398
6,K.R.S,04-FEB-2018,20.93,97.52,160,398
0,K.R.S,05-FEB-2018,20.9,97.48,160,398
1,K.R.S,06-FEB-2018,20.75,97.27,196,1877
2,K.R.S,07-FEB-2018,20.38,96.76,182,4357
3,K.R.S,08-FEB-2018,20.01,96.24,156,4355
4,K.R.S,09-FEB-2018,19.63,95.71,134,4353
5,K.R.S,10-FEB-2018,19.26,95.18,183,4352
6,K.R.S,11-FEB-2018,18.9,94.64,173,4347
0,K.R.S,12-FEB-2018,18.52,94.09,127,4342
1,K.R.S,13-FEB-2018,18.15,93.53,144,4340
2,K.R.S,14-FEB-2018,17.79,92.97,167,4338
3,K.R.S,15-FEB-2018,17.41,92.39,125,4336
4,K.R.S,16-FEB-2018,17.11,91.91,169,3619
5,K.R.S,17-FEB-2018,16.85,91.49,192,3132
6,K.R.S,18-FEB-2018,16.55,91.01,134,3506
0,K.R.S,19-FEB-2018,16.24,90.5,139,3626
1,K.R.S,20-FEB-2018,16.05,90.19,179,2264
2,K.R.S,21-FEB-2018,16.03,90.15,165,361
3,K.R.S,22-FEB-2018,16.0,90.11,164,360
4,K.R.S,23-FEB-2018,15.98,90.07,164,360
5,K.R.S,24-FEB-2018,15.95,90.03,164,360
6,K.R.S,25-FEB-2018,15.94,90.0,233,359
0,K.R.S,26-FEB-2018,15.91,89.96,168,359
1,K.R.S,27-FEB-2018,15.89,89.92,167,358
2,K.R.S,28-FEB-2018,15.87,89.88,167,358
3,K.R.S,01-MAR-2018,15.84,89.84,167,358
4,K.R.S,02-MAR-2018,15.82,89.8,167,358
5,K.R.S,03-MAR-2018,15.75,89.68,131,858
6,K.R.S,04-MAR-2018,15.68,89.56,131,858
0,K.R.S,05-MAR-2018,15.65,89.52,173,357
1,K.R.S,06-MAR-2018,15.63,89.48,173,357
2,K.R.S,07-MAR-2018,15.48,89.22,132,1810
3,K.R.S,08-MAR-2018,15.2,88.74,140,3263
4,K.R.S,09-MAR-2018,14.93,88.26,180,3261
5,K.R.S,10-MAR-2018,14.61,87.69,146,3762
6,K.R.S,11-MAR-2018,14.29,87.12,193,3760
0,K.R.S,12-MAR-2018,13.97,86.53,186,3794
1,K.R.S,13-MAR-2018,13.65,85.93,153,3789
2,K.R.S,14-MAR-2018,13.34,85.32,184,3786
3,K.R.S,15-MAR-2018,13.02,84.7,171,3781
4,K.R.S,16-MAR-2018,12.7,84.07,163,3777
5,K.R.S,17-MAR-2018,12.44,83.55,186,3074
6,K.R.S,18-MAR-2018,12.19,83.03,195,3071
0,K.R.S,19-MAR-2018,11.93,82.49,163,3068
1,K.R.S,20-MAR-2018,11.67,81.95,173,3064
2,K.R.S,21-MAR-2018,11.42,81.4,195,3061
3,K.R.S,22-MAR-2018,11.16,80.84,162,3057
4,K.R.S,23-MAR-2018,11.07,80.64,169,1134
5,K.R.S,24-MAR-2018,11.05,80.59,154,341
6,K.R.S,25-MAR-2018,11.03,80.54,153,340
0,K.R.S,26-MAR-2018,11.0,80.49,153,340
1,K.R.S,27-MAR-2018,10.98,80.44,152,339
2,K.R.S,28-MAR-2018,10.96,80.39,152,339
3,K.R.S,29-MAR-2018,10.94,80.34,152,339
4,K.R.S,30-MAR-2018,10.91,80.29,150,337
5,K.R.S,31-MAR-2018,10.89,80.24,149,336
6,K.R.S,01-APR-2018,10.87,80.19,149,336
0,K.R.S,02-APR-2018,10.85,80.14,174,335
1,K.R.S,03-APR-2018,10.83,80.1,224,333
2,K.R.S,04-APR-2018,10.81,80.05,171,332
3,K.R.S,05-APR-2018,10.78,80.0,170,331
4,K.R.S,06-APR-2018,10.75,79.91,138,495
5,K.R.S,07-APR-2018,10.69,79.79,151,659
6,K.R.S,08-APR-2018,10.64,79.67,150,658
0,K.R.S,09-APR-2018,10.5,79.34,160,1723
1,K.R.S,10-APR-2018,10.12,78.44,153,4491
2,K.R.S,11-APR-2018,9.74,77.52,156,4466
3,K.R.S,12-APR-2018,9.36,76.59,157,4388
4,K.R.S,13-APR-2018,9.06,75.81,153,3596
5,K.R.S,14-APR-2018,8.75,75.0,92,3583
6,K.R.S,15-APR-2018,8.48,74.28,114,3108
0,K.R.S,16-APR-2018,8.36,73.94,167,1530
1,K.R.S,17-APR-2018,8.33,73.87,155,366
2,K.R.S,18-APR-2018,8.32,73.82,165,293
3,K.R.S,19-APR-2018,8.3,73.77,168,292
4,K.R.S,20-APR-2018,8.28,73.71,127,292
5,K.R.S,21-APR-2018,8.27,73.68,251,292
6,K.R.S,22-APR-2018,8.25,73.63,168,292
0,K.R.S,24-APR-2018,8.21,73.53,168,292
1,K.R.S,25-APR-2018,8.19,73.48,167,291
2,K.R.S,26-APR-2018,8.18,73.43,167,291
3,K.R.S,27-APR-2018,8.16,73.38,167,291
4,K.R.S,28-APR-2018,8.14,73.33,167,291
5,K.R.S,29-APR-2018,8.09,73.2,150,605
6,K.R.S,23-APR-2018,8.23,73.58,168,292
0,K.R.S,30-APR-2018,8.04,73.04,129,707
1,K.R.S,01-MAY-2018,7.98,72.87,104,700
2,K.R.S,02-MAY-2018,7.92,72.7,344,935
3,K.R.S,03-MAY-2018,7.84,72.46,115,986
4,K.R.S,04-MAY-2018,7.76,72.24,190,981
5,K.R.S,05-MAY-2018,7.68,72.02,185,976
6,K.R.S,06-MAY-2018,7.61,71.8,205,971
0,K.R.S,07-MAY-2018,7.54,71.58,202,966
1,K.R.S,08-MAY-2018,7.46,71.36,197,961
2,K.R.S,09-MAY-2018,7.4,71.16,269,956
3,K.R.S,10-MAY-2018,7.33,70.95,233,952
4,K.R.S,11-MAY-2018,7.26,70.75,284,947
5,K.R.S,12-MAY-2018,7.19,70.53,261,998
6,K.R.S,13-MAY-2018,7.13,70.33,330,993
0,K.R.S,14-MAY-2018,7.06,70.13,324,987
1,K.R.S,15-MAY-2018,6.99,69.91,244,971
2,K.R.S,16-MAY-2018,6.93,69.71,316,955
3,K.R.S,17-MAY-2018,6.87,69.52,343,950
4,K.R.S,18-MAY-2018,6.83,69.37,482,945
5,K.R.S,19-MAY-2018,6.79,69.24,550,942
6,K.R.S,20-MAY-2018,6.76,69.14,655,939
0,K.R.S,21-MAY-2018,6.76,69.14,1012,937
1,K.R.S,22-MAY-2018,6.88,69.55,2491,943
2,K.R.S,23-MAY-2018,7.04,70.05,2844,966
3,K.R.S,24-MAY-2018,7.2,70.55,2929,989
4,K.R.S,25-MAY-2018,7.34,71.0,2755,1001
5,K.R.S,26-MAY-2018,7.54,71.6,3073,678
6,K.R.S,27-MAY-2018,7.8,72.35,3370,348
0,K.R.S,28-MAY-2018,8.06,73.1,3450,357
1,K.R.S,29-MAY-2018,8.31,73.8,3270,291
2,K.R.S,30-MAY-2018,8.53,74.4,2916,293
3,K.R.S,31-MAY-2018,8.67,74.8,2093,295
4,K.R.S,01-JUN-2018,8.79,75.1,1684,298
5,K.R.S,02-JUN-2018,8.96,75.55,2361,301
6,K.R.S,03-JUN-2018,9.09,75.9,1921,302
0,K.R.S,04-JUN-2018,9.21,76.2,1731,303
1,K.R.S,05-JUN-2018,9.31,76.45,1521,304
2,K.R.S,06-JUN-2018,9.41,76.7,1521,305
3,K.R.S,07-JUN-2018,9.52,77.0,1750,306
4,K.R.S,08-JUN-2018,9.63,77.25,1564,306
5,K.R.S,09-JUN-2018,9.73,77.5,1565,307
6,K.R.S,10-JUN-2018,9.87,77.85,2037,308
7,K.R.S,11-JUN-2018,10.57,79.5,8478,313
0,K.R.S,12-JUN-2018,12.08,82.8,17883,342
1,K.R.S,13-JUN-2018,14.01,86.6,22871,368
2,K.R.S,14-JUN-2018,16.42,90.8,28383,394
3,K.R.S,15-JUN-2018,18.8,94.5,28096,416
4,K.R.S,16-JUN-2018,21.43,98.2,31037,437
5,K.R.S,17-JUN-2018,23.4,100.75,23424,453
0,K.R.S,19-JUN-2018,24.96,102.65,7753,376
1,K.R.S,20-JUN-2018,25.81,103.65,6398,381
2,K.R.S,21-JUN-2018,25.98,103.85,6494,388
3,K.R.S,22-JUN-2018,26.55,104.5,7776,1045
4,K.R.S,23-JUN-2018,26.99,105.0,8206,2961
5,K.R.S,24-JUN-2018,27.12,105.15,5194,3464
6,K.R.S,18-JUN-2018,24.34,101.9,11297,369
0,K.R.S,25-JUN-2018,27.3,105.35,5715,3464
1,K.R.S,26-JUN-2018,27.39,105.45,4178,2970
2,K.R.S,27-JUN-2018,27.49,105.56,4286,2974
3,K.R.S,28-JUN-2018,27.55,105.63,3995,3099
4,K.R.S,29-JUN-2018,28.12,106.25,10168,3473
5,K.R.S,30-JUN-2018,29.24,107.45,16604,3494
6,K.R.S,01-JUL-2018,29.95,108.2,11958,3516
0,K.R.S,02-JUL-2018,30.29,108.55,7603,3530
1,K.R.S,03-JUL-2018,30.49,108.76,6039,3537
2,K.R.S,04-JUL-2018,30.58,108.85,4490,3335
3,K.R.S,05-JUL-2018,30.49,108.76,6039,3537
4,K.R.S,06-JUL-2018,30.65,108.92,3642,3609
5,K.R.S,07-JUL-2018,30.55,108.82,2505,3483
6,K.R.S,08-JUL-2018,30.5,108.77,3066,3482
0,K.R.S,09-JUL-2018,32,110.4,22437,3499
1,K.R.S,10-JUL-2018,35,112.7,31490,3571
2,K.R.S,11-JUL-2018,37,115.2,35698,3612
3,K.R.S,12-JUL-2018,40,117.7,37783,3768
4,K.R.S,13-JUL-2018,43,120.2,39737,3766
5,K.R.S,14-JUL-2018,47,122.7,41961,3929
6,K.R.S,15-JUL-2018,48,123.43,43654,32007
0,K.R.S,16-JUL-2018,47.04,123.05,65777,71583
1,K.R.S,17-JUL-2018,46.17,122.4,71964,81842
2,K.R.S,18-JUL-2018,45.74,122.08,71353,76107
3,K.R.S,19-JUL-2018,48.48,124.1,58719,26844
4,K.R.S,20-JUL-2018,49.45,124.8,47952,36453
5,K.R.S,21-JUL-2018,48.82,124.35,40739,47816
6,K.R.S,22-JUL-2018,47.31,123.25,31534,48859
0,K.R.S,23-JUL-2018,47.04,123.05,48063,51038
1,K.R.S,24-JUL-2018,46.64,122.75,48145,52606
2,K.R.S,25-JUL-2018,46.8,122.87,40243,38202
3,K.R.S,26-JUL-2018,47.42,123.33,49893,42524
4,K.R.S,27-JUL-2018,47.11,123.1,45331,48780
5,K.R.S,28-JUL-2018,46.57,122.7,34740,40780
6,K.R.S,29-JUL-2018,46.54,122.68,22945,23069
0,K.R.S,30-JUL-2018,46.41,122.58,16693,18056
1,K.R.S,31-JUL-2018,46.57,122.7,9421,7378
2,K.R.S,01-AUG-2018,46.82,122.89,8135,5009
3,K.R.S,02-AUG-2018,47.11,123.1,8608,5123
4,K.R.S,03-AUG-2018,47.46,123.36,9476,5160
5,K.R.S,04-AUG-2018,47.72,123.55,8104,4897
6,K.R.S,05-AUG-2018,47.83,123.63,6125,4657
0,K.R.S,06-AUG-2018,47.99,123.75,6758,4657
1,K.R.S,07-AUG-2018,48.05,123.79,5493,4657
2,K.R.S,08-AUG-2018,48.01,123.76,4386,4657
3,K.R.S,09-AUG-2018,48.68,124.25,12710,4671
4,K.R.S,10-AUG-2018,49.01,124.48,47709,43786
5,K.R.S,11-AUG-2018,47.11,123.1,40538,62319
6,K.R.S,12-AUG-2018,45.55,121.94,31672,49444
0,K.R.S,13-AUG-2018,45.63,122.0,27528,26425
1,K.R.S,14-AUG-2018,45.57,121.95,57464,58021
2,K.R.S,15-AUG-2018,44.89,121.43,99896,107579
3,K.R.S,16-AUG-2018,44.93,121.46,123145,122496
4,K.R.S,17-AUG-2018,42.98,119.95,100211,122530
5,K.R.S,18-AUG-2018,43.81,120.6,133279,123472
6,K.R.S,19-AUG-2018,44.3,120.98,115638,109815
0,K.R.S,20-AUG-2018,45.17,121.65,94382,84060
1,K.R.S,21-AUG-2018,45.13,121.62,72858,73134
2,K.R.S,22-AUG-2018,45.97,122.25,28438,18632
3,K.R.S,23-AUG-2018,47.79,123.6,25857,4570
4,K.R.S,24-AUG-2018,49.17,124.6,24536,8328
5,K.R.S,25-AUG-2018,49.31,124.7,21170,19362
6,K.R.S,26-AUG-2018,48.78,124.32,20645,26590
0,K.R.S,27-AUG-2018,48.61,124.2,10162,11907
1,K.R.S,28-AUG-2018,48.96,124.45,8944,4713
2,K.R.S,29-AUG-2018,49.42,124.78,10237,4714
3,K.R.S,30-AUG-2018,49.45,124.8,9880,9364
4,K.R.S,31-AUG-2018,49.45,124.8,10377,10184
5,K.R.S,01-SEP-2018,49.45,124.8,11455,11278
6,K.R.S,02-SEP-2018,49.45,124.8,7111,6902
0,K.R.S,03-SEP-2018,49.45,124.8,7111,6902
1,K.R.S,04-SEP-2018,49.45,124.8,5470,5081
2,K.R.S,05-SEP-2018,49.37,124.74,3954,4714
3,K.R.S,06-SEP-2018,49.13,124.57,2177,4714
4,K.R.S,07-SEP-2018,48.78,124.32,884,4713
5,K.R.S,08-SEP-2018,48.41,124.05,1323,5476
6,K.R.S,09-SEP-2018,48.02,123.77,1235,5475
0,K.R.S,10-SEP-2018,47.63,123.48,1167,5548
1,K.R.S,11-SEP-2018,47.24,123.2,1270,5493
2,K.R.S,12-SEP-2018,46.85,122.91,1090,5443
3,K.R.S,13-SEP-2018,46.58,122.71,2508,5404
4,K.R.S,14-SEP-2018,46.26,122.47,1877,5393
5,K.R.S,15-SEP-2018,45.87,122.18,1069,5358
6,K.R.S,16-SEP-2018,45.87,121.93,1446,4840
0,K.R.S,17-SEP-2018,45.16,121.64,1071,5268
1,K.R.S,18-SEP-2018,44.78,121.35,1040,5236
2,K.R.S,19-SEP-2018,44.32,121.0,1030,5226
3,K.R.S,20-SEP-2018,44.03,120.77,1071,5196
4,K.R.S,21-SEP-2018,43.7,120.51,1022,4685
5,K.R.S,22-SEP-2018,43.41,120.29,1088,4158
6,K.R.S,23-SEP-2018,43.13,120.07,1079,4149
0,K.R.S,24-SEP-2018,42.89,119.88,1108,3697
1,K.R.S,25-SEP-2018,42.79,119.8,1118,2090
2,K.R.S,26-SEP-2018,43.17,120.1,6154,1585
3,K.R.S,27-SEP-2018,43.88,120.65,9677,1337
4,K.R.S,28-SEP-2018,45.24,121.7,17389,1405
5,K.R.S,29-SEP-2018,46.43,122.6,15495,1463
6,K.R.S,30-SEP-2018,47.38,123.3,12660,1521
0,K.R.S,01-OCT-0018,47.95,123.72,8418,1572
1,K.R.S,02-OCT-0018,48.5,124.12,9003,2383
2,K.R.S,03-OCT-0018,48.75,124.3,7558,4395
3,K.R.S,04-OCT-0018,48.87,124.38,5759,4210
4,K.R.S,05-OCT-0018,49.09,124.54,6553,3711
5,K.R.S,06-OCT-0018,49.31,124.7,6553,3711
6,K.R.S,07-OCT-0018,49.45,124.8,5584,3711
0,K.R.S,08-OCT-2018,49.45,124.8,3969,3711
1,K.R.S,09-OCT-2018,49.45,124.8,3969,3711
2,K.R.S,10-OCT-2018,49.45,124.8,3969,3711
3,K.R.S,11-OCT-2018,49.45,124.8,3969,3711
4,K.R.S,12-OCT-2018,49.45,124.8,4017,3761
5,K.R.S,13-OCT-2018,49.45,124.8,4017,3761
6,K.R.S,14-OCT-2018,49.45,124.8,4017,3761
0,K.R.S,15-OCT-2018,49.45,124.8,4043,3761
1,K.R.S,16-OCT-2018,49.45,124.8,4069,3811
2,K.R.S,17-OCT-2018,49.45,124.8,3534,3277
3,K.R.S,18-OCT-2018,49.45,124.8,2899,2642
4,K.R.S,19-OCT-2018,49.45,124.8,10598,10342
5,K.R.S,20-OCT-2018,49.45,124.8,6474,5963
6,K.R.S,21-OCT-2018,49.45,124.8,6558,6470
0,K.R.S,22-OCT-2018,49.45,124.8,3969,3711
1,K.R.S,23-OCT-2018,49.45,124.8,4215,3957
2,K.R.S,24-OCT-2018,49.45,124.8,4460,4202
3,K.R.S,25-OCT-2018,49.45,124.8,4460,4202
4,K.R.S,26-OCT-2018,49.45,124.8,4508,4252
5,K.R.S,27-OCT-2018,49.45,124.8,4508,4252
6,K.R.S,28-OCT-2018,49.31,124.7,2893,4252
0,K.R.S,29-OCT-2018,49.06,124.52,2108,4758
1,K.R.S,30-OCT-2018,48.77,124.31,1624,4758
2,K.R.S,31-OCT-2018,48.43,124.07,1138,4757
3,K.R.S,01-NOV-2018,48.09,123.82,991,4715
4,K.R.S,02-NOV-2018,47.75,123.57,951,4701
5,K.R.S,03-NOV-2018,47.41,123.32,913,4663
6,K.R.S,04-NOV-2018,47.07,123.07,900,4650
0,K.R.S,05-NOV-2018,46.73,122.82,920,4613
1,K.R.S,06-NOV-2018,46.39,122.57,929,4599
2,K.R.S,07-NOV-2018,46.06,122.32,894,4565
3,K.R.S,08-NOV-2018,45.73,122.07,883,4553
4,K.R.S,09-NOV-2018,45.4,121.82,909,4523
5,K.R.S,10-NOV-2018,45.07,121.57,919,4512
6,K.R.S,11-NOV-2018,44.74,121.32,888,4481
0,K.R.S,12-NOV-2018,44.42,121.07,878,4471
1,K.R.S,13-NOV-2018,44.09,120.82,907,4441
2,K.R.S,14-NOV-2018,43.77,120.57,918,4430
3,K.R.S,15-NOV-2018,43.45,120.32,891,4403
4,K.R.S,16-NOV-2018,43.45,120.32,891,4403
5,K.R.S,17-NOV-2018,42.82,119.82,909,4367
6,K.R.S,18-NOV-2018,42.49,119.56,776,4357
0,K.R.S,19-NOV-2018,42.17,119.3,753,4335
1,K.R.S,20-NOV-2018,41.85,119.05,890,4327
2,K.R.S,21-NOV-2018,41.53,118.79,785,4304
3,K.R.S,22-NOV-2018,41.22,118.53,792,4296
4,K.R.S,23-NOV-2018,40.92,118.29,1056,4276
5,K.R.S,24-NOV-2018,40.63,118.05,1049,4269
6,K.R.S,25-NOV-2018,40.42,117.88,1114,3741
0,K.R.S,26-NOV-2018,40.2,117.69,1532,4239
1,K.R.S,27-NOV-2018,39.94,117.48,1499,4232
2,K.R.S,28-NOV-2018,39.73,117.3,1896,4212
3,K.R.S,29-NOV-2018,39.49,117.1,1619,4212
4,K.R.S,30-NOV-2018,39.25,116.9,1643,4206
5,K.R.S,01-DEC-2018,39.03,116.71,1776,4187
6,K.R.S,02-DEC-2018,38.78,116.5,1517,4186
0,K.R.S,03-DEC-2018,39,116.28,1366,4170
1,K.R.S,04-DEC-2018,38,116.1,1403,3665
2,K.R.S,05-DEC-2018,38,115.95,1317,3160
3,K.R.S,06-DEC-2018,38,115.8,1330,3144
4,K.R.S,07-DEC-2018,38,115.71,1126,2147
5,K.R.S,08-DEC-2018,38,115.63,1258,1640
6,K.R.S,09-DEC-2018,38,115.59,1281,1639
0,K.R.S,10-DEC-2018,37.67,115.54,1297,1787
1,K.R.S,11-DEC-2018,37.6,115.48,1207,1830
2,K.R.S,12-DEC-2018,37.55,115.43,1372,1863
3,K.R.S,13-DEC-2018,37.49,115.38,1372,1863
4,K.R.S,14-DEC-2018,37.44,115.34,1504,1863
5,K.R.S,15-DEC-2018,37.4,115.3,1404,1763
6,K.R.S,16-DEC-2018,37.35,115.26,1404,1763
0,K.R.S,17-DEC-2018,37.29,115.21,1272,1763
1,K.R.S,18-DEC-2018,37.25,115.17,1354,1713
2,K.R.S,19-DEC-2018,37.2,115.13,1302,1662
3,K.R.S,20-DEC-2018,37.16,115.09,1289,1662
4,K.R.S,21-DEC-2018,37.1,115.04,1157,1662
5,K.R.S,22-DEC-2018,37.05,115.0,1289,1662
6,K.R.S,23-DEC-2018,37.01,114.96,1184,1547
0,K.R.S,24-DEC-2018,36.97,114.92,1179,1542
1,K.R.S,25-DEC-2018,36.91,114.87,1050,1542
2,K.R.S,26-DEC-2018,36.84,114.81,921,1542
3,K.R.S,27-DEC-2018,36.79,114.76,1050,1542
4,K.R.S,28-DEC-2018,36.72,114.7,921,1542
5,K.R.S,29-DEC-2018,36.66,114.65,622,1114
6,K.R.S,30-DEC-2018,36.64,114.63,582,686
7,K.R.S,31-DEC-2018,36.61,114.6,453,686
0,K.R.S,01-JAN-2019,36.59,114.58,581,685
1,K.R.S,02-JAN-2019,36.56,114.56,594,685
2,K.R.S,03-JAN-2019,36.53,114.53,465,685
3,K.R.S,04-JAN-2019,36.5,114.5,465,685
4,K.R.S,05-JAN-2019,36.46,114.47,450,670
5,K.R.S,06-JAN-2019,36.43,114.44,445,665
6,K.R.S,07-JAN-2019,36.38,114.4,315,665
0,K.R.S,08-JAN-2019,36.35,114.37,444,665
1,K.R.S,09-JAN-2019,36.31,114.33,314,664
2,K.R.S,10-JAN-2019,36.26,114.29,314,664
3,K.R.S,11-JAN-2019,36.23,114.26,444,664
4,K.R.S,12-JAN-2019,36.11,114.15,420,1675
5,K.R.S,13-JAN-2019,35.96,114.02,406,2166
6,K.R.S,14-JAN-2019,35.75,113.83,269,2854
0,K.R.S,15-JAN-2019,35.51,113.61,233,2849
1,K.R.S,16-JAN-2019,35.27,113.39,228,2844
2,K.R.S,17-JAN-2019,35.18,113.31,271,627
3,K.R.S,18-JAN-2019,35.05,113.19,265,1631
4,K.R.S,19-JAN-2019,34.85,113.0,385,2635
5,K.R.S,20-JAN-2019,34.63,112.8,298,2620
6,K.R.S,21-JAN-2019,34.42,112.6,293,2615
0,K.R.S,22-JAN-2019,34.21,112.4,288,2610
1,K.R.S,23-JAN-2019,33.99,112.2,276,2598
2,K.R.S,24-JAN-2019,33.78,112.0,289,2611
3,K.R.S,25-JAN-2019,33.56,111.79,222,2611
4,K.R.S,26-JAN-2019,33.34,111.58,217,2606
5,K.R.S,27-JAN-2019,33.12,111.37,206,2595
6,K.R.S,28-JAN-2019,32.9,111.16,202,2591
0,K.R.S,29-JAN-2019,32.68,110.94,177,2670
1,K.R.S,30-JAN-2019,32.45,110.72,207,2658
2,K.R.S,31-JAN-2019,32.23,110.5,206,2657
3,K.R.S,01-FEB-2019,32.0,110.28,194,2645
4,K.R.S,02-FEB-2019,31.78,110.06,191,2641
5,K.R.S,03-FEB-2019,31.56,109.84,225,2633
6,K.R.S,04-FEB-2019,31.34,109.62,232,2625
0,K.R.S,05-FEB-2019,31.17,109.45,272,2089
1,K.R.S,06-FEB-2019,31.14,109.42,285,493
2,K.R.S,07-FEB-2019,31.1,109.38,170,493
3,K.R.S,08-FEB-2019,31.06,109.34,170,493
4,K.R.S,09-FEB-2019,31.03,109.31,285,493
5,K.R.S,10-FEB-2019,31.0,109.28,285,493
6,K.R.S,11-FEB-2019,30.96,109.24,170,493
0,K.R.S,12-FEB-2019,30.92,109.2,170,493
1,K.R.S,13-FEB-2019,30.88,109.16,170,493
2,K.R.S,14-FEB-2019,30.85,109.13,285,493
3,K.R.S,15-FEB-2019,30.81,109.09,170,493
