,Full  Tank Level (ft.),Full  Capacity (mcft),Level  (ft),Level  (ft).1,Storage  (Mcft),Inflow  (cusecs),Outflow (cusecs),Rainfall (mm),Storage as on same day last year (mcft),date
0,140.00,3231,137.04,137.04,2252.00,0,20,0,2187.00,10/05/2012
0,140.00,3231,137.01,137.01,2244.00,0,20,0,2163.00,11/05/2012
0,140.00,3231,136.97,136.97,2233.00,0,20,0,2140.00,12/05/2012
0,140.00,3231,136.94,136.94,2225.00,0,20,3.4,2116.00,13/05/2012
0,140.00,3231,136.91,136.91,2217.00,0,20,0,2093.00,14/05/2012
0,140.00,3231,136.88,136.88,2209.00,0,20,0,2069.00,15/05/2012
0,140.00,3231,136.84,136.84,2198.00,0,20,0,2046.00,16/05/2012
0,140.00,3231,136.81,136.81,2190.00,0,20,0,2023.00,17/05/2012
0,140.00,3231,136.81,136.81,2190.00,61,20,20,2000.00,18/05/2012
0,140.00,3231,136.78,136.78,2182.00,0,20,0,1978.00,19/05/2012
0,140.00,3231,136.75,136.75,2174.00,0,20,0,1953.00,20/05/2012
0,140.00,3231,136.72,136.72,2166.00,0,20,0,1936.00,21/05/2012
0,140.00,3231,136.69,136.69,2158.00,0,20,0,1916.00,22/05/2012
0,140.00,3231,136.66,136.66,2150.00,0,20,0,1894.00,23/05/2012
0,140.00,3231,136.63,136.63,2142.00,0,20,0,1872.00,24/05/2012
0,140.00,3231,136.60,136.60,2134.00,0,20,0,1850.00,25/05/2012
0,140.00,3231,136.57,136.57,2127.00,0,20,0,1826.00,26/05/2012
0,140.00,3231,136.54,136.54,2119.00,0,20,0,1805.00,27/05/2012
0,140.00,3231,136.51,136.51,2111.00,0,20,0,1784.00,28/05/2012
0,140.00,3231,136.48,136.48,2103.00,0,20,0,1763.00,29/05/2012
0,140.00,3231,136.45,136.45,2095.00,0,20,0,1742.00,30/05/2012
0,140.00,3231,136.42,136.42,2087.00,0,20,0,1721.00,31/05/2012
0,140.00,3231,136.39,136.39,2080.00,0,20,0,1700.00,01/06/2012
0,140.00,3231,136.36,136.36,2072.00,0,20,0,1703.00,02/06/2012
0,140.00,3231,136.33,136.33,2064.00,0,20,0,1680.00,03/06/2012
0,140.00,3231,136.30,136.30,2056.00,0,20,0,1657.00,04/06/2012
0,140.00,3231,136.27,136.27,2049.00,0,20,0,1635.00,05/06/2012
0,140.00,3231,136.24,136.24,2041.00,0,20,0,1613.00,06/06/2012
0,140.00,3231,136.22,136.22,2036.00,0,20,0,1604.00,07/06/2012
0,140.00,3231,136.20,136.20,2031.00,0,20,0,1591.00,08/06/2012
0,140.00,3231,136.17,136.17,2023.00,35,20,0,1578.00,09/06/2012
0,140.00,3231,136.14,136.14,2016.00,40,20,0,1565.00,10/06/2012
0,140.00,3231,136.11,136.11,2008.00,20,20,0,1552.00,11/06/2012
0,140.00,3231,136.08,136.08,2000.00,20,20,0,1539.00,12/06/2012
0,140.00,3231,136.05,136.05,1993.00,20,20,0,1525.00,13/06/2012
0,140.00,3231,136.03,136.03,1988.00,25,20,4,1510.00,14/06/2012
0,140.00,3231,136.04,136.04,1990.00,82,20,0,1495.00,15/06/2012
0,140.00,3231,136.06,136.06,1995.00,121,20,0,1481.00,16/06/2012
0,140.00,3231,136.07,136.07,1998.00,125,222,0,1467.00,17/06/2012
0,140.00,3231,136.02,136.02,1985.00,111,222,0,1452.00,18/06/2012
0,140.00,3231,135.98,135.98,1975.00,151,222,0,1438.00,19/06/2012
0,140.00,3231,135.88,135.88,1950.00,137,431,0,1424.00,20/06/2012
0,140.00,3231,135.80,135.80,1931.00,163,423,0,1410.00,21/06/2012
0,140.00,3231,135.70,135.70,1906.00,175,423,0,1387.00,22/06/2012
0,140.00,3231,135.60,135.60,1882.00,185,423,0,1338.00,23/06/2012
0,140.00,3231,135.50,135.50,1857.00,179,423,0,1301.00,24/06/2012
0,140.00,3231,135.40,135.40,1833.00,184,423,0,1266.00,25/06/2012
0,140.00,3231,135.30,135.30,1810.00,193,423,0,1236.00,26/06/2012
0,140.00,3231,135.21,135.21,1788.00,209,423,0,1211.00,27/06/2012
0,140.00,3231,135.12,135.12,1767.00,216,423,15,1189.00,28/06/2012
0,140.00,3231,135.01,135.01,1742.00,175,423,0,1182.00,29/06/2012
0,140.00,3231,134.92,134.92,1721.00,217,415,0,1180.00,30/06/2012
0,140.00,3231,134.85,134.85,1705.00,269,415,9.6,1180.00,01/07/2012
0,140.00,3231,134.72,134.72,1675.00,208,632,0,1202.00,02/07/2012
0,140.00,3231,134.54,134.54,1635.00,197,632,0,1220.00,03/07/2012
0,140.00,3231,134.36,134.36,1595.00,185,619,0,1230.00,04/07/2012
0,140.00,3231,134.18,134.18,1557.00,214,619,0,1243.00,05/07/2012
0,140.00,3231,134.00,134.00,1518.00,216,619,0,1259.00,06/07/2012
0,140.00,3231,133.82,133.82,1481.00,209,619,0,1286.00,07/07/2012
0,140.00,3231,133.64,133.64,1444.00,216,619,0,1308.00,08/07/2012
0,140.00,3231,133.66,133.66,1408.00,220,619,0,1329.00,09/07/2012
0,140.00,3231,133.27,133.27,1371.00,208,619,0,1348.00,10/07/2012
0,140.00,3231,133.90,133.90,1497.00,2113,627,69.6,1369.00,11/07/2012
0,140.00,3231,133.76,133.76,1469.00,337,642,19.6,1392.00,12/07/2012
0,140.00,3231,133.57,133.57,1430.00,217,642,0,1412.00,13/07/2012
0,140.00,3231,133.40,133.40,1396.00,276,642,7.4,1430.00,14/07/2012
0,140.00,3231,133.54,133.54,1424.00,991,642,54.6,1450.00,15/07/2012
0,140.00,3231,133.51,133.51,1418.00,597,642,10.4,1475.00,16/07/2012
0,140.00,3231,133.34,133.34,1385.00,289,642,0,1500.00,17/07/2012
0,140.00,3231,133.28,133.28,1373.00,509,627,8.4,1523.00,18/07/2012
0,140.00,3231,133.12,133.12,1342.00,289,627,0,1544.00,19/07/2012
0,140.00,3231,132.95,132.95,1310.00,282,627,0,1567.00,20/07/2012
0,140.00,3231,132.78,132.78,1279.00,289,627,0,1587.00,21/07/2012
0,140.00,3231,132.61,132.61,1248.00,290,627,1,1604.00,22/07/2012
0,140.00,3231,132.43,132.43,1216.00,278,627,0,1615.00,23/07/2012
0,140.00,3231,132.25,132.25,1185.00,274,611,0,1624.00,24/07/2012
0,140.00,3231,132.07,132.07,1155.00,285,611,0.8,1637.00,25/07/2012
0,140.00,3231,131.91,131.91,1128.00,324,611,7,1651.00,26/07/2012
0,140.00,3231,131.70,131.70,1095.00,233,595,0,1682.00,27/07/2012
0,140.00,3231,131.49,131.49,1062.00,214,579,0.6,1709.00,28/07/2012
0,140.00,3231,131.29,131.29,1032.00,252,579,0,1737.00,29/07/2012
0,140.00,3231,131.08,131.08,1001.00,240,579,0,1756.00,30/07/2012
0,140.00,3231,130.86,130.86,969.00,233,579,0,1777.00,31/07/2012
0,140.00,3231,130.66,130.66,940.00,233,544,0,1798.00,01/08/2012
0,140.00,3231,130.48,130.48,914.00,244,526,0,1817.00,02/08/2012
0,140.00,3231,130.30,130.30,888.00,240,526,0,1836.00,03/08/2012
0,140.00,3231,130.30,130.30,888.00,545,526,5.2,1857.00,04/08/2012
0,140.00,3231,130.12,130.12,863.00,256,526,0.6,1879.00,05/08/2012
0,140.00,3231,129.95,129.95,839.00,262,526,0,1911.00,06/08/2012
0,140.00,3231,129.81,129.81,819.00,262,484,0,1933.00,07/08/2012
0,140.00,3231,129.66,129.66,799.00,268,484,1.4,1955.00,08/08/2012
0,140.00,3231,130.45,130.45,909.00,1769,484,20.6,1983.00,09/08/2012
0,140.00,3231,130.45,130.45,909.00,496,484,4.4,2006.00,10/08/2012
0,140.00,3231,130.30,130.30,888.00,250,484,0,2041.00,11/08/2012
0,140.00,3231,130.16,130.16,868.00,259,484,0,2067.00,12/08/2012
0,140.00,3231,130.02,130.02,849.00,274,484,0,2077.00,13/08/2012
0,140.00,3231,129.94,129.94,837.00,351,484,3.6,2056.00,14/08/2012
0,140.00,3231,129.90,129.90,832.00,438,484,6,2028.00,15/08/2012
0,140.00,3231,129.90,129.90,832.00,496,484,6,2006.00,16/08/2012
0,140.00,3231,129.85,129.85,825.00,421,484,12.2,1975.00,17/08/2012
0,140.00,3231,129.70,129.70,804.00,259,484,0,1948.00,18/08/2012
0,140.00,3231,129.54,129.54,782.00,247,484,0,1955.00,19/08/2012
0,140.00,3231,129.38,129.38,760.00,243,484,0,1958.00,20/08/2012
0,140.00,3231,129.19,129.19,734.00,202,484,0,2008.00,21/08/2012
0,140.00,3231,128.99,128.99,707.00,189,484,0,2033.00,22/08/2012
0,140.00,3231,128.81,128.81,683.00,224,484,0,2059.00,23/08/2012
0,140.00,3231,128.64,128.64,661.00,247,484,0,2082.00,24/08/2012
0,140.00,3231,128.45,128.45,636.00,213,484,0,2134.00,25/08/2012
0,140.00,3231,128.85,128.85,689.00,1125,484,14.6,2158.00,26/08/2012
0,140.00,3231,128.66,128.66,664.00,216,484,0,2193.00,27/08/2012
0,140.00,3231,128.46,128.46,637.00,190,484,0,2211.00,28/08/2012
0,140.00,3231,128.51,128.51,644.00,583,484,10.4,2233.00,29/08/2012
0,140.00,3231,128.30,128.30,617.00,190,484,1.6,2257.00,30/08/2012
0,140.00,3231,128.44,128.44,635.00,935,484,7.2,2285.00,31/08/2012
0,140.00,3231,128.28,128.28,614.00,254,484,0,2312.00,01/09/2012
0,140.00,3231,128.14,128.14,595.00,262,463,1.6,2340.00,02/09/2012
0,140.00,3231,128.22,128.22,606.00,609,463,35.2,2367.00,03/09/2012
0,140.00,3231,128.17,128.17,600.00,192,270,0,2393.00,04/09/2012
0,140.00,3231,128.12,128.12,593.00,208,270,0,2418.00,05/09/2012
0,140.00,3231,128.07,128.07,587.00,220,270,0,2447.00,06/09/2012
0,140.00,3231,128.01,128.01,579.00,193,270,0,2472.00,07/09/2012
0,140.00,3231,128.44,128.44,635.00,937,270,29.6,2489.00,08/09/2012
0,140.00,3231,128.39,128.39,628.00,208,270,2.8,2501.00,09/09/2012
0,140.00,3231,128.32,128.32,619.00,185,270,0,2515.00,10/09/2012
0,140.00,3231,128.34,128.34,622.00,324,270,7.6,2527.00,11/09/2012
0,140.00,3231,128.31,128.31,618.00,243,270,0,2539.00,12/09/2012
0,140.00,3231,128.34,128.34,622.00,335,270,8.8,2565.00,13/09/2012
0,140.00,3231,128.55,128.55,649.00,601,270,34.6,2621.00,14/09/2012
0,140.00,3231,128.71,128.71,670.00,532,270,15.8,2663.00,15/09/2012
0,140.00,3231,128.77,128.77,678.00,382,270,0,2706.00,16/09/2012
0,140.00,3231,128.82,128.82,685.00,370,270,0,2736.00,17/09/2012
0,140.00,3231,128.79,128.79,681.00,243,270,0,2764.00,18/09/2012
0,140.00,3231,128.76,128.76,677.00,243,270,0,2779.00,19/09/2012
0,140.00,3231,128.73,128.73,673.00,243,270,0,2889.00,20/09/2012
0,140.00,3231,128.82,128.82,685.00,428,270,24.2,2921.00,21/09/2012
0,140.00,3231,128.78,128.78,679.00,220,270,0,2944.00,22/09/2012
0,140.00,3231,128.72,128.72,671.00,196,270,0,2970.00,23/09/2012
0,140.00,3231,128.66,128.66,664.00,208,270,0,2992.00,24/09/2012
0,140.00,3231,128.60,128.60,656.00,196,270,0,3012.00,25/09/2012
0,140.00,3231,128.53,128.53,646.00,173,270,0,3031.00,26/09/2012
0,140.00,3231,128.47,128.47,639.00,208,270,2.4,3051.00,27/09/2012
0,140.00,3231,128.41,128.41,631.00,196,270,0,3064.00,28/09/2012
0,140.00,3231,128.34,128.34,622.00,185,270,1.4,3077.00,29/09/2012
0,140.00,3231,128.22,128.22,606.00,104,270,0,3073.00,30/09/2012
0,140.00,3231,128.12,128.12,593.00,133,270,2,3054.00,01/10/2012
0,140.00,3231,128.08,128.08,588.00,225,270,0,3031.00,02/10/2012
0,140.00,3231,128.04,128.04,583.00,225,270,0,3058.00,03/10/2012
0,140.00,3231,128.00,128.00,578.00,225,270,0,3041.00,04/10/2012
0,140.00,3231,127.96,127.96,573.00,221,270,0,3015.00,05/10/2012
0,140.00,3231,127.92,127.92,568.00,225,270,0,2999.00,06/10/2012
0,140.00,3231,128.23,128.23,607.00,734,270,20.6,2982.00,07/10/2012
0,140.00,3231,128.16,128.16,598.00,179,270,0,2963.00,08/10/2012
0,140.00,3231,128.09,128.09,589.00,179,270,0,2947.00,09/10/2012
0,140.00,3231,128.01,128.01,579.00,167,270,0,2931.00,10/10/2012
0,140.00,3231,127.92,127.92,568.00,156,270,0,2915.00,11/10/2012
0,140.00,3231,127.83,127.83,556.00,144,270,0,2899.00,12/10/2012
0,140.00,3231,127.74,127.74,545.00,137,253,0,2870.00,13/10/2012
0,140.00,3231,127.64,127.64,533.00,125,253,0,2854.00,14/10/2012
0,140.00,3231,127.75,127.75,546.00,414,253,32.4,2826.00,15/10/2012
0,140.00,3231,127.66,127.66,535.00,137,253,0,2789.00,16/10/2012
0,140.00,3231,127.57,127.57,524.00,137,253,0,2767.00,17/10/2012
0,140.00,3231,127.57,127.57,524.00,264,253,12.6,2755.00,18/10/2012
0,140.00,3231,127.70,127.70,540.00,449,253,44,2733.00,19/10/2012
0,140.00,3231,128.10,128.10,579.00,715,253,73,2712.00,20/10/2012
0,140.00,3231,128.38,128.38,627.00,681,253,35.6,2684.00,21/10/2012
0,140.00,3231,128.60,128.60,656.00,600,253,12,2657.00,22/10/2012
0,140.00,3231,128.71,128.71,670.00,426,253,3,2672.00,23/10/2012
0,140.00,3231,128.78,128.78,679.00,368,253,1.6,2663.00,24/10/2012
0,140.00,3231,128.78,128.78,679.00,264,253,1.4,2648.00,25/10/2012
0,140.00,3231,128.74,128.74,674.00,204,253,0,2648.00,26/10/2012
0,140.00,3231,128.69,128.69,668.00,190,253,0,2651.00,27/10/2012
0,140.00,3231,128.64,128.64,661.00,183,253,0,2639.00,28/10/2012
0,140.00,3231,128.58,128.58,653.00,171,253,0,2639.00,29/10/2012
0,140.00,3231,128.52,128.52,645.00,171,253,0,2651.00,30/10/2012
0,140.00,3231,128.66,128.66,664.00,484,253,38.2,2663.00,31/10/2012
0,140.00,3231,128.90,128.90,695.00,626,253,31,2666.00,01/11/2012
0,140.00,3231,129.03,129.03,713.00,475,253,0,2693.00,02/11/2012
0,140.00,3231,129.30,129.30,749.00,660,253,37,2715.00,03/11/2012
0,140.00,3231,129.88,129.88,829.00,1193,253,28,2770.00,04/11/2012
0,140.00,3231,130.30,130.30,888.00,950,253,0,2770.00,05/11/2012
0,140.00,3231,130.50,130.50,917.00,603,253,0,2786.00,06/11/2012
0,140.00,3231,130.67,130.67,941.00,576,282,0,2752.00,07/11/2012
0,140.00,3231,130.73,130.73,950.00,402,282,0,2657.00,08/11/2012
0,140.00,3231,130.73,130.73,950.00,298,282,0,2615.00,09/11/2012
0,140.00,3231,130.72,130.72,948.00,195,175,0,2533.00,10/11/2012
0,140.00,3231,130.72,130.72,948.00,191,175,0,2469.00,11/11/2012
0,140.00,3231,130.74,130.74,951.00,226,175,0,2421.00,12/11/2012
0,140.00,3231,130.74,130.74,951.00,191,175,0,2376.00,13/11/2012
0,140.00,3231,130.74,130.74,951.00,191,175,0,2340.00,14/11/2012
0,140.00,3231,130.70,130.70,945.00,119,175,0,2320.00,15/11/2012
0,140.00,3231,130.66,130.66,940.00,133,175,0,2298.00,16/11/2012
0,140.00,3231,130.61,130.61,932.00,98,175,0,2287.00,17/11/2012
0,140.00,3231,130.55,130.55,924.00,93,175,0,2304.00,18/11/2012
0,140.00,3231,130.48,130.48,914.00,75,175,0,2298.00,19/11/2012
0,140.00,3231,130.42,130.42,905.00,87,175,0,2282.00,20/11/2012
0,140.00,3231,130.36,130.36,897.00,98,175,0,2265.00,21/11/2012
0,140.00,3231,130.31,130.31,890.00,110,175,2.2,2260.00,22/11/2012
0,140.00,3231,130.30,130.30,888.00,168,175,3.6,2252.00,23/11/2012
0,140.00,3231,130.26,130.26,882.00,122,175,1.6,2252.00,24/11/2012
0,140.00,3231,130.20,130.20,874.00,82,170,0,2293.00,25/11/2012
0,140.00,3231,130.13,130.13,864.00,66,170,0,2356.00,26/11/2012
0,140.00,3231,130.05,130.05,853.00,49,170,0,2539.00,27/11/2012
0,140.00,3231,129.96,129.96,840.00,35,170,0,2530.00,28/11/2012
0,140.00,3231,129.87,129.87,828.00,32,170,0,2449.00,29/11/2012
0,140.00,3231,129.76,129.76,812.00,12,170,0,2469.00,30/11/2012
0,140.00,3231,129.64,129.64,796.00,0,170,0,2484.00,01/12/2012
0,140.00,3231,129.53,129.53,781.00,0,170,0,2498.00,02/12/2012
0,140.00,3231,129.54,129.54,782.00,197,170,10.6,2530.00,03/12/2012
0,140.00,3231,130.50,130.50,917.00,1747,170,110.6,2553.00,04/12/2012
0,140.00,3231,131.45,131.45,1056.00,1794,170,38.2,2571.00,05/12/2012
0,140.00,3231,132.18,132.18,1173.00,1542,170,0,2586.00,06/12/2012
0,140.00,3231,132.72,132.72,1268.00,1288,170,0,2598.00,07/12/2012
0,140.00,3231,133.07,133.07,1333.00,948,170,0,2609.00,08/12/2012
0,140.00,3231,133.28,133.28,1373.00,653,170,0,2618.00,09/12/2012
0,140.00,3231,133.40,133.40,1396.00,456,170,0,2627.00,10/12/2012
0,140.00,3231,133.50,133.50,1416.00,421,170,0,2633.00,11/12/2012
0,140.00,3231,133.58,133.58,1432.00,375,170,0,2639.00,12/12/2012
0,140.00,3231,133.65,133.65,1446.00,352,170,0,2645.00,13/12/2012
0,140.00,3231,133.71,133.71,1458.00,329,170,0,2648.00,14/12/2012
0,140.00,3231,133.74,133.74,1464.00,260,170,0,2645.00,15/12/2012
0,140.00,3231,133.75,133.75,1467.00,225,170,0,2666.00,16/12/2012
0,140.00,3231,133.76,133.76,1469.00,213,170,0,2669.00,17/12/2012
0,140.00,3231,133.77,133.77,1471.00,223,170,0,2666.00,18/12/2012
0,140.00,3231,133.78,133.78,1473.00,213,170,0,2666.00,19/12/2012
0,140.00,3231,133.78,133.78,1473.00,190,170,0,2666.00,20/12/2012
0,140.00,3231,133.78,133.78,1473.00,190,170,0,2666.00,21/12/2012
0,140.00,3231,133.78,133.78,1473.00,190,170,0,2666.00,22/12/2012
0,140.00,3231,133.78,133.78,1473.00,190,170,0,2663.00,23/12/2012
0,140.00,3231,131.26,131.26,1032.00,0,26,0.0,645.00,24/12/2012
0,140.00,3231,133.78,133.78,1473.00,190,170,0,2657.00,25/12/2012
0,140.00,3231,133.78,133.78,1473.00,190,170,0,2654.00,26/12/2012
0,140.00,3231,133.78,133.78,1473.00,190,170,0,2648.00,27/12/2012
0,140.00,3231,133.78,133.78,1473.00,190,170,0,2645.00,28/12/2012
0,140.00,3231,133.78,133.78,1473.00,190,170,1.6,2642.00,29/12/2012
0,140.00,3231,133.93,133.93,1504.00,549,170,39.6,2669.00,30/12/2012
0,140.00,3231,134.00,134.00,1518.00,352,170,2.4,2770.00,31/12/2012
0,140.00,3231,134.01,134.01,1520.00,213,170,0,2839.00,01/01/2013
0,140.00,3231,134.02,134.02,1523.00,225,170,0,2928.00,02/01/2013
0,140.00,3231,134.03,134.03,1525.00,213,170,0,2982.00,03/01/2013
0,140.00,3231,134.04,134.04,1527.00,213,170,0,3015.00,04/01/2013
0,140.00,3231,134.05,134.05,1529.00,213,170,0,3045.00,05/01/2013
0,140.00,3231,134.09,134.09,1537.00,286,170,0,3058.00,06/01/2013
0,140.00,3231,134.11,134.11,1542.00,251,170,0,3069.00,07/01/2013
0,140.00,3231,134.12,134.12,1544.00,216,170,0,3081.00,08/01/2013
0,140.00,3231,134.11,134.11,1542.00,170,170,0,3090.00,09/01/2013
0,140.00,3231,134.10,134.10,1539.00,158,170,0,3093.00,10/01/2013
0,140.00,3231,134.08,134.08,1535.00,140,170,0,3095.00,11/01/2013
0,140.00,3231,134.05,134.05,1529.00,128,170,0,3098.00,12/01/2013
0,140.00,3231,134.02,134.02,1523.00,123,170,0,3098.00,13/01/2013
0,140.00,3231,133.99,133.99,1516.00,125,170,0,3098.00,14/01/2013
0,140.00,3231,133.96,133.96,1510.00,124,170,0,3231.00,15/01/2013
0,140.00,3231,133.93,133.93,1504.00,129,170,0,3098.00,16/01/2013
0,140.00,3231,133.91,133.91,1500.00,124,170,0,3098.00,17/01/2013
0,140.00,3231,133.89,133.89,1495.00,124,170,0,3098.00,18/01/2013
0,140.00,3231,133.87,133.87,1491.00,131,170,0,3095.00,19/01/2013
0,140.00,3231,133.85,133.85,1487.00,144,170,0,3095.00,20/01/2013
0,140.00,3231,133.82,133.82,1481.00,152,170,0,3093.00,21/01/2013
0,140.00,3231,133.79,133.79,1475.00,132,170,0,3090.00,22/01/2013
0,140.00,3231,133.76,133.76,1469.00,121,170,0,3090.00,23/01/2013
0,140.00,3231,133.73,133.73,1462.00,132,170,0,3087.00,24/01/2013
0,140.00,3231,133.70,133.70,1456.00,121,170,0,3085.00,25/01/2013
0,140.00,3231,133.66,133.66,1448.00,113,170,0,3081.00,26/01/2013
0,140.00,3231,133.62,133.62,1440.00,97,170,0,3077.00,27/01/2013
0,140.00,3231,133.57,133.57,1430.00,74,170,0,3073.00,28/01/2013
0,140.00,3231,133.51,133.51,1418.00,51,170,0,3064.00,29/01/2013
0,140.00,3231,133.45,133.45,1406.00,62,170,0,3058.00,30/01/2013
0,140.00,3231,133.32,133.32,1381.00,88,320,0,3054.00,31/01/2013
0,140.00,3231,133.21,133.21,1359.00,97,320,0,3048.00,01/02/2013
0,140.00,3231,133.10,133.10,1338.00,105,320,0,3041.00,02/02/2013
0,140.00,3231,132.98,132.98,1316.00,93,320,0,3038.00,03/02/2013
0,140.00,3231,132.86,132.86,1293.00,92,320,0,3031.00,04/02/2013
0,140.00,3231,132.74,132.74,1272.00,81,320,0,3025.00,05/02/2013
0,140.00,3231,132.62,132.62,1250.00,90,320,0,3018.00,06/02/2013
0,140.00,3231,132.52,132.52,1232.00,114,320,0,3012.00,07/02/2013
0,140.00,3231,132.41,132.41,1213.00,125,320,0,3005.00,08/02/2013
0,140.00,3231,132.31,132.31,1195.00,133,320,0,2999.00,09/02/2013
0,140.00,3231,132.20,132.20,1177.00,133,320,0,2992.00,10/02/2013
0,140.00,3231,132.10,132.10,1160.00,139,320,0,2986.00,11/02/2013
0,140.00,3231,132.00,132.00,1143.00,134,320,0,2979.00,12/02/2013
0,140.00,3231,131.88,131.88,1124.00,107,320,0,2973.00,13/02/2013
0,140.00,3231,131.76,131.76,1104.00,101,320,0,2966.00,14/02/2013
0,140.00,3231,131.63,131.63,1084.00,116,320,0,2963.00,15/02/2013
0,140.00,3231,131.52,131.52,1067.00,145,320,0,2957.00,16/02/2013
0,140.00,3231,131.75,131.75,1103.00,759,320,63,2953.00,17/02/2013
0,140.00,3231,131.90,131.90,1127.00,620,320,5,2947.00,18/02/2013
0,140.00,3231,131.97,131.97,1138.00,469,320,3.8,2940.00,19/02/2013
0,140.00,3231,131.91,131.91,1128.00,226,300,0,2934.00,20/02/2013
0,140.00,3231,131.83,131.83,1116.00,203,300,0,2928.00,21/02/2013
0,140.00,3231,131.76,131.76,1104.00,203,320,0,2921.00,22/02/2013
0,140.00,3231,131.67,131.67,1090.00,156,320,0,2915.00,23/02/2013
0,140.00,3231,131.59,131.59,1077.00,156,320,0,2908.00,24/02/2013
0,140.00,3231,131.49,131.49,1062.00,139,320,0,2902.00,25/02/2013
0,140.00,3231,131.38,131.38,1045.00,128,320,0,2896.00,26/02/2013
0,140.00,3231,131.26,131.26,1027.00,110,320,0,2889.00,27/02/2013
0,140.00,3231,131.12,131.12,1007.00,89,320,0,2880.00,28/02/2013
0,140.00,3231,130.98,130.98,986.00,77,320,0,2858.00,01/03/2013
0,140.00,3231,130.84,130.84,966.00,72,310,0,2845.00,02/03/2013
0,140.00,3231,130.69,130.69,944.00,55,310,0,2832.00,03/03/2013
0,140.00,3231,130.52,130.52,919.00,20,310,0,2820.00,04/03/2013
0,140.00,3231,130.34,130.34,894.00,18,310,0,2807.00,05/03/2013
0,140.00,3231,130.16,130.16,868.00,10,310,0,2798.00,06/03/2013
0,140.00,3231,130.32,130.32,891.00,598,310,0,2789.00,07/03/2013
0,140.00,3231,130.18,130.18,871.00,79,310,0,2779.00,08/03/2013
0,140.00,3231,130.03,130.03,850.00,67,310,0,2770.00,09/03/2013
0,140.00,3231,129.88,129.88,829.00,62,310,0,2761.00,10/03/2013
0,140.00,3231,129.72,129.72,807.00,66,310,0,2752.00,11/03/2013
0,140.00,3231,129.57,129.57,786.00,80,310,0,2742.00,12/03/2013
0,140.00,3231,129.57,129.57,786.00,80,310,0,2742.00,13/03/2013
0,140.00,3231,129.24,129.24,741.00,49,310,0,2724.00,14/03/2013
0,140.00,3231,129.07,129.07,718.00,47,310,0,2715.00,15/03/2013
0,140.00,3231,128.91,128.91,697.00,76,310,0,2706.00,16/03/2013
0,140.00,3231,128.78,128.78,679.00,100,310,0,2696.00,17/03/2013
0,140.00,3231,128.64,128.64,661.00,102,310,0,2687.00,18/03/2013
0,140.00,3231,128.49,128.49,641.00,80,310,0,2678.00,19/03/2013
0,140.00,3231,128.30,128.30,617.00,51,310,0,2669.00,20/03/2013
0,140.00,3231,128.12,128.12,593.00,44,310,0,2660.00,21/03/2013
0,140.00,3231,127.95,127.95,572.00,67,310,0,2651.00,22/03/2013
0,140.00,3231,127.80,127.80,553.00,90,310,0,2645.00,23/03/2013
0,140.00,3231,127.65,127.65,534.00,95,310,0,2636.00,24/03/2013
0,140.00,3231,127.47,127.47,512.00,76,310,0,2630.00,25/03/2013
0,140.00,3231,127.30,127.30,491.00,85,310,0,2621.00,26/03/2013
0,140.00,3231,127.11,127.11,469.00,62,310,0,2615.00,27/03/2013
0,140.00,3231,126.91,126.91,446.00,50,301,0,2606.00,28/03/2013
0,140.00,3231,126.72,126.72,425.00,71,301,0,2600.00,29/03/2013
0,140.00,3231,126.51,126.51,401.00,41,301,0,2592.00,30/03/2013
0,140.00,3231,126.55,126.55,406.00,70,10,0,2586.00,31/03/2013
0,140.00,3231,126.60,126.60,411.00,72,10,0,2577.00,01/04/2013
0,140.00,3231,126.64,126.64,416.00,72,10,0,2571.00,02/04/2013
0,140.00,3231,126.70,126.70,422.00,81,10,0,2562.00,03/04/2013
0,140.00,3231,126.74,126.74,427.00,70,10,0,2556.00,04/04/2013
0,140.00,3231,126.79,126.79,432.00,63,10,0,2547.00,05/04/2013
0,140.00,3231,126.83,126.83,437.00,68,10,0,2542.00,06/04/2013
0,140.00,3231,126.87,126.87,441.00,72,10,0,2533.00,07/04/2013
0,140.00,3231,126.89,126.89,444.00,56,10,0,2527.00,08/04/2013
0,140.00,3231,126.91,126.91,446.00,40,10,0,2521.00,09/04/2013
0,140.00,3231,126.91,126.91,446.00,26,10,0,2513.00,10/04/2013
0,140.00,3231,126.90,126.90,445.00,18,10,0,2507.00,11/04/2013
0,140.00,3231,126.89,126.89,444.00,18,10,0,2501.00,12/04/2013
0,140.00,3231,126.88,126.88,443.00,15,10,0,2495.00,13/04/2013
0,140.00,3231,126.87,126.87,441.00,5,10,0,2489.00,14/04/2013
0,140.00,3231,126.85,126.85,439.00,0,10,0,2481.00,15/04/2013
0,140.00,3231,126.83,126.83,437.00,0,10,0,2475.00,16/04/2013
0,140.00,3231,126.81,126.81,434.00,0,10,0,2467.00,17/04/2013
0,140.00,3231,126.79,126.79,432.00,0,10,0,2458.00,18/04/2013
0,140.00,3231,126.77,126.77,430.00,0,10,0.6,2452.00,19/04/2013
0,140.00,3231,126.75,126.75,428.00,0,10,0,2444.00,20/04/2013
0,140.00,3231,126.73,126.73,426.00,0,10,0,2438.00,21/04/2013
0,140.00,3231,126.71,126.71,423.00,0,10,0,2429.00,22/04/2013
0,140.00,3231,126.69,126.69,421.00,0,10,0,2421.00,23/04/2013
