,Full  Tank Level (ft.),Full  Capacity (mcft),Level  (ft),Level  (ft).1,Storage  (Mcft),Inflow  (cusecs),Outflow (cusecs),Rainfall (mm),Storage as on same day last year (mcft),date
0,85.40,3645,72.78,72.78,938.00,0,68,0,854.00,05/01/2014
0,85.40,3645,72.13,72.13,847.00,0,77,0,1214.00,06/01/2014
0,85.40,3645,72.09,72.09,842.00,0,63,0,1207.00,07/01/2014
0,85.40,3645,72.05,72.05,836.00,0,66,0,1199.00,08/01/2014
0,85.40,3645,72.02,72.02,832.00,0,54,0,1190.00,09/01/2014
0,85.40,3645,71.99,71.99,828.00,0,54,0,1181.00,10/01/2014
0,85.40,3645,71.95,71.95,823.00,0,54,0,1173.00,11/01/2014
0,85.40,3645,71.92,71.92,819.00,0,54,0,1165.00,12/01/2014
0,85.40,3645,71.90,71.90,815.00,0,50,0,1157.00,13/01/2014
0,85.40,3645,71.86,71.86,810.00,0,62,0,1149.00,14/01/2014
0,85.40,3645,71.82,71.82,805.00,0,60,0,1141.00,15/01/2014
0,85.40,3645,71.78,71.78,800.00,0,60,0,1133.00,16/01/2014
0,85.40,3645,71.75,71.75,796.00,0,58,0,1125.00,17/01/2014
0,85.40,3645,71.71,71.71,791.00,0,58,0,1116.00,18/01/2014
0,85.40,3645,71.69,71.69,786.00,0,58,0,1105.00,19/01/2014
0,85.40,3645,71.64,71.64,781.00,0,58,0,1093.00,20/01/2014
0,85.40,3645,71.60,71.60,776.00,0,56,0,1081.00,21/01/2014
0,85.40,3645,71.56,71.56,771.00,0,58,0,1069.00,22/01/2014
0,85.40,3645,71.52,71.52,765.00,0,56,0,1055.00,23/01/2014
0,85.40,3645,71.48,71.48,760.00,0,56,0,1042.00,24/01/2014
0,85.40,3645,71.44,71.44,755.00,0,58,0,1029.00,25/01/2014
0,85.40,3645,71.41,71.41,750.00,0,56,0,1016.00,26/01/2014
0,85.40,3645,71.37,71.37,745.00,0,56,0,1003.00,27/01/2014
0,85.40,3645,71.33,71.33,740.00,0,56,0,992.00,28/01/2014
0,85.40,3645,71.29,71.29,735.00,0,56,0,980.00,29/01/2014
0,85.40,3645,71.25,71.25,730.00,0,62,0,968.00,30/01/2014
0,85.40,3645,71.20,71.20,724.00,0,62,0,970.00,31/01/2014
0,85.40,3645,71.16,71.16,719.00,0,62,0,980.00,01/02/2014
0,85.40,3645,71.12,71.12,714.00,0,62,0,993.00,02/02/2014
0,85.40,3645,71.08,71.08,708.00,0,62,0,1006.00,03/02/2014
0,85.40,3645,71.04,71.04,703.00,0,62,0,1019.00,04/02/2014
0,85.40,3645,71.00,71.00,698.00,0,62,0,1030.00,05/02/2014
0,85.40,3645,74.88,74.88,1264.00,171,52,0,1023.00,06/02/2014
0,85.40,3645,70.91,70.91,686.00,0,72,0,1052.00,07/02/2014
0,85.40,3645,70.86,70.86,681.00,0,60,0,1063.00,08/02/2014
0,85.40,3645,70.82,70.82,676.00,0,60,0,1074.00,09/02/2014
0,85.40,3645,70.75,70.75,671.00,0,60,0,1085.00,10/02/2014
0,85.40,3645,70.70,70.70,665.00,0,60,0,1098.00,11/02/2014
0,85.40,3645,70.69,70.69,660.00,0,60,0,1111.00,12/02/2014
0,85.40,3645,70.65,70.65,654.00,0,60,0,1124.00,13/02/2014
0,85.40,3645,70.73,70.73,664.00,180,60,0,1137.00,14/02/2014
0,85.40,3645,70.81,70.81,674.00,180,66,0,1150.00,15/02/2014
0,85.40,3645,70.87,70.87,682.00,180,88,0,1180.00,16/02/2014
0,85.40,3645,70.95,70.95,692.00,180,78,0,1210.00,17/02/2014
0,85.40,3645,70.04,70.04,703.00,180,47,0,1260.00,18/02/2014
0,85.40,3645,71.13,71.13,715.00,180,37,0,1290.00,19/02/2014
0,85.40,3645,71.21,71.21,725.00,180,64,0,1322.00,20/02/2014
0,85.40,3645,71.27,71.27,733.00,180,92,0,1340.00,21/02/2014
0,85.40,3645,71.34,71.34,742.00,180,80,0,1353.00,22/02/2014
0,85.40,3645,71.41,71.41,751.00,180,80,0,1366.00,23/02/2014
0,85.40,3645,71.47,71.47,759.00,180,88,0,1379.00,24/02/2014
0,85.40,3645,71.50,71.50,763.00,180,86,0,1392.00,25/02/2014
0,85.40,3645,71.56,71.56,770.00,180,88,0,1406.00,26/02/2014
0,85.40,3645,71.61,71.61,777.00,180,86,0,1420.00,27/02/2014
0,85.40,3645,71.65,71.65,783.00,180,88,0,1433.00,28/02/2014
0,85.40,3645,71.71,71.71,790.00,180,86,0,1446.00,01/03/2014
0,85.40,3645,71.76,71.76,797.00,180,88,0,1459.00,02/03/2014
0,85.40,3645,71.81,71.81,804.00,180,86,0,1472.00,03/03/2014
0,85.40,3645,71.87,71.87,811.00,180,88,0,1485.00,04/03/2014
0,85.40,3645,71.89,71.89,815,160,86,0,1497,05/03/2014
0,85.40,3645,71.92,71.92,818.00,160,90,0,1509.00,06/03/2014
0,85.40,3645,71.90,71.90,815.00,70,90,0,1531.00,07/03/2014
0,85.40,3645,71.87,71.87,812.00,50,86,0,1548.00,08/03/2014
0,85.40,3645,71.83,71.83,807.00,30,88,0,1560.00,09/03/2014
0,85.40,3645,71.79,71.79,801.00,25,86,0,1572.00,10/03/2014
0,85.40,3645,71.75,71.75,796.00,25,88,0,1584.00,11/03/2014
0,85.40,3645,71.75,71.75,796.00,88,88,0,1596.00,12/03/2014
0,85.40,3645,71.81,71.81,804.00,178,86,0,1610.00,13/03/2014
0,85.40,3645,71.87,71.87,812.00,202,110,0,1624.00,14/03/2014
0,85.40,3645,71.93,71.93,820,200,112,0,1638,15/03/2014
0,85.40,3645,71.93,71.93,820,100,112,0,1652,16/03/2014
0,85.40,3645,71.93,71.93,820,80,88,0,1666,17/03/2014
0,85.40,3645,71.93,71.93,820.00,80,86,0,1680.00,18/03/2014
0,85.40,3645,71.93,71.93,820.00,80,88,0,1694.00,19/03/2014
0,85.40,3645,71.93,71.93,820.00,80,86,0,1708.00,20/03/2014
0,85.40,3645,71.92,71.92,819.00,80,88,0,1718.00,21/03/2014
0,85.40,3645,71.92,71.92,819.00,80,86,0,1731.00,22/03/2014
0,85.40,3645,71.92,71.92,815.00,46,86,0,1745.00,24/03/2014
0,85.40,3645,71.84,71.84,808.00,0,88,0,1755.00,25/03/2014
0,85.40,3645,71.79,71.79,801.00,0,86,0,1765.00,26/03/2014
0,85.40,3645,71.74,71.74,794.00,0,88,0,1775.00,27/03/2014
0,85.40,3645,71.67,71.67,785.00,0,86,0,1780.00,28/03/2014
0,85.40,3645,71.60,71.60,776.00,0,88,0,1790.00,29/03/2014
0,85.40,3645,71.52,71.52,766.00,0,96,0,1796.00,30/03/2014
0,85.40,3645,71.45,71.45,756.00,0,88,0,1787.00,31/03/2014
0,85.40,3645,71.38,71.38,747.00,0,86,0,1775.00,01/04/2014
0,85.40,3645,71.34,71.34,739.00,0,71,0,1763.00,02/04/2014
0,85.40,3645,71.26,71.26,731.00,0,71,0,1751.00,03/04/2014
0,85.40,3645,71.19,71.19,723.00,0.00,77.00,0.00,1739.00,04/04/2014
0,85.40,3645,71.13,71.13,715.00,0,77,0.00,1727.00,05/04/2014
0,85.40,3645,71.07,71.07,707.00,0,77,0.00,1715.00,06/04/2014
0,85.40,3645,71.06,71.06,706.00,58,77,0.00,1705.00,07/04/2014
0,85.40,3645,71.05,71.05,705.00,50,77,0.00,1694.00,08/04/2014
0,85.40,3645,71.03,71.03,702.00,50,86,0.00,1683.00,09/04/2014
0,85.40,3645,71.01,71.01,699.00,50,86,0.00,1672.00,10/04/2014
0,85.40,3645,70.98,70.98,695.00,50,102,0.00,1663.00,11/04/2014
0,85.40,3645,70.95,70.95,692.00,50,88,0.00,1653.00,12/04/2014
0,85.40,3645,70.93,70.93,689.00,50,86,0.00,1643.00,13/04/2014
0,85.40,3645,70.98,70.98,696.00,200,108,0.00,1632.00,14/04/2014
0,85.40,3645,71.07,71.07,707.00,210,88,0.00,1621.00,15/04/2014
0,85.40,3645,71.15,71.15,717.00,210,88,0.00,1610.00,16/04/2014
0,85.40,3645,71.21,71.21,725.00,225,90,0.00,1600.00,17/04/2014
0,85.40,3645,71.30,71.30,736.00,240,110,0.00,1589.00,18/04/2014
0,85.40,3645,71.39,71.39,748.00,240,103,0.00,1578.00,19/04/2014
0,85.40,3645,71.48,71.48,760.00,240,104,0.00,1568.00,20/04/2014
0,85.40,3645,71.56,71.56,770.00,240,94,0.00,1557.00,21/04/2014
0,85.40,3645,71.64,71.64,782.00,240,104,0.00,1545.00,22/04/2014
0,85.40,3645,71.74,71.74,795.00,250,94,0.00,1533.00,23/04/2014
0,85.40,3645,71.85,71.85,809.00,250,94,0.00,1519.00,24/04/2014
0,85.40,3645,71.89,71.89,815.00,160,92,0.00,1505.00,25/04/2014
0,85.40,3645,72.02,72.02,832.00,283,86,0.00,1493.00,26/04/2014
0,85.40,3645,72.14,72.14,848.00,295,110,0.00,1479.00,27/04/2014
0,85.40,3645,72.25,72.25,864.00,267,82,0.00,1465.00,28/04/2014
0,85.40,3645,72.37,72.37,881.00,283,86,0.00,1450.00,29/04/2014
0,85.40,3645,72.50,72.50,899.00,280,70,0.00,1436.00,30/04/2014
0,85.40,3645,72.62,72.62,916.00,265,68,0.00,1422.00,01/05/2014
0,85.40,3645,72.74,72.74,933.00,265,68,0.00,1407.00,02/05/2014
0,85.40,3645,72.86,72.86,950.00,265,68,0.00,1392.00,03/05/2014
0,85.40,3645,72.93,72.93,960.00,185,68,0.00,1379.00,04/05/2014
0,85.40,3645,73.00,73.00,970.00,185,68,4.00,1366.00,05/05/2014
0,85.40,3645,73.08,73.08,982.00,195,58,0.00,1352.00,06/05/2014
0,85.40,3645,73.16,73.16,994.00,195,58,0.00,1338.00,07/05/2014
0,85.40,3645,73.25,73.25,1007.00,216,58,6.00,1338.00,08/05/2014
0,85.40,3645,73.34,73.34,1021.00,220,58,0.00,1310.00,09/05/2014
0,85.40,3645,73.44,73.44,1036.00,220,48,0.00,1296.00,10/05/2014
0,85.40,3645,73.54,73.54,1051.00,216,58,0.00,1282.00,11/05/2014
0,85.40,3645,73.63,73.63,1065.00,216,54,0.00,1268.00,12/05/2014
0,85.40,3645,73.72,73.72,1078.00,216,70,0.00,1254.00,13/05/2014
0,85.40,3645,73.80,73.80,1091.00,216,62,0.00,1240.00,14/05/2014
0,85.40,3645,73.87,73.87,1101.00,171,50,0,1226.00,15/05/2014
0,85.40,3645,73.92,73.92,1109.00,171,78,0,1212.00,16/05/2014
0,85.40,3645,73.99,73.99,1120.00,171,46,0,1198.00,17/05/2014
0,85.40,3645,74.06,74.06,1131.00,171,46,0,1184.00,18/05/2014
0,85.40,3645,74.12,74.12,1141.00,171,58,0,1170.00,19/05/2014
0,85.40,3645,74.19,74.19,1151.00,171,50,0,1156.00,20/05/2014
0,85.40,3645,74.25,74.25,1161.00,171,50,0,1143.00,21/05/2014
0,85.40,3645,74.32,74.32,1172.00,171,50,0,1130.00,22/05/2014
0,85.40,3645,74.39,74.39,1182.00,171,58,0,1119.00,23/05/2014
0,85.40,3645,74.44,74.44,1192.00,171,58,6,1109.00,24/05/2014
0,85.40,3645,74.50,74.50,1202.00,171,58,0,1096.00,25/05/2014
0,85.40,3645,74.56,74.56,1213.00,171,58,0,1086.00,26/05/2014
0,85.40,3645,74.63,74.63,1223.00,171,54,0,1073.00,27/05/2014
0,85.40,3645,74.69,74.69,1233.00,171,54,0,1061.00,28/05/2014
0,85.40,3645,74.76,74.76,1243.00,171,54,0,1048.00,29/05/2014
0,85.40,3645,74.82,74.82,1254.00,171,50,0,1034.00,30/05/2014
0,85.40,3645,74.88,74.88,1264.00,171,52,0,1023.00,31/05/2014
0,85.40,3645,74.88,74.88,1264.00,80,70,0,1012.00,01/06/2014
0,85.40,3645,74.88,74.88,1264.00,68,68,0,1001.00,02/06/2014
0,85.40,3645,74.88,74.88,1264.00,68,68,17,991.00,03/06/2014
0,85.40,3645,74.84,74.84,1258.00,0,68,0,982.00,04/06/2014
0,85.40,3645,74.80,74.80,1252.00,0,78,0,970.00,05/06/2014
0,85.40,3645,74.77,74.77,1246.00,0,68,4,958.00,06/06/2014
0,85.40,3645,74.73,74.73,1239.00,0,74,0,963.00,07/06/2014
0,85.40,3645,74.68,74.68,1232.00,0,78,0,966.00,08/06/2014
0,85.40,3645,74.80,74.80,1251.00,298,78,60,956.00,09/06/2014
0,85.40,3645,74.76,74.76,1244.00,0,80,2,946.00,10/06/2014
0,85.40,3645,74.71,74.71,1236.00,0,88,0,946.00,11/06/2014
0,85.40,3645,74.67,74.67,1229.00,0,84,0,936.00,12/06/2014
0,85.40,3645,74.62,74.62,1222.00,0,88,0,927.00,13/06/2014
0,85.40,3645,74.58,74.58,1215.00,0,84,0,918.00,14/06/2014
0,85.40,3645,74.54,74.54,1208.00,0,84,0,909.00,15/06/2014
0,85.40,3645,74.49,74.49,1201.00,0,84,0,900.00,16/06/2014
0,85.40,3645,74.45,74.45,1193.00,0,94,0,892.00,17/06/2014
0,85.40,3645,74.40,74.40,1185.00,0,94,0,883.00,18/06/2014
0,85.40,3645,74.35,74.35,1177.00,0,96,0,874.00,19/06/2014
0,85.40,3645,74.30,74.30,1169.00,0,94,0,862.00,20/06/2014
0,85.40,3645,74.25,74.25,1161.00,0,90,0,852.00,21/06/2014
0,85.40,3645,74.19,74.19,1153.00,0,90,10,843.00,22/06/2014
0,85.40,3645,74.15,74.15,1145.00,0,90,0,834.00,23/06/2014
0,85.40,3645,74.08,74.08,1135.00,0,112,0,825.00,24/06/2014
0,85.40,3645,74.03,74.03,1127.00,0,90,0,816.00,25/06/2014
0,85.40,3645,73.98,73.98,1119.00,0,94,0,806.00,26/06/2014
0,85.40,3645,73.93,73.93,1111.00,0,94,0,797.00,27/06/2014
0,85.40,3645,73.87,73.87,1102.00,0,112,0,788.00,28/06/2014
0,85.40,3645,73.91,73.91,1107.00,150,98,32,778.00,29/06/2014
0,85.40,3645,73.94,73.94,1113.00,167,98,43,767.00,30/06/2014
0,85.40,3645,73.85,73.85,1105.00,0,106,0,757,01/07/2014
0,85.40,3645,73.84,73.84,1096.00,0,106,0,747,02/07/2014
0,85.40,3645,73.78,73.78,1087,0,106,0,736,03/07/2014
0,85.40,3645,73.72,73.72,1079.00,0,94,0,724.00,04/07/2014
0,85.40,3645,73.67,73.67,1071.00,0,94,0,712.00,05/07/2014
0,85.40,3645,73.67,73.67,1071.00,106,106,25,701.00,06/07/2014
0,85.40,3645,73.62,73.62,1063.00,0,98,0,689.00,07/07/2014
0,85.40,3645,73.57,73.57,1055.00,0,98,0,677.00,08/07/2014
0,85.40,3645,73.51,73.51,1046.00,0,98,0,664.00,09/07/2014
0,85.40,3645,73.46,73.46,1038.00,0,98,10,651.00,10/07/2014
0,85.40,3645,73.46,73.46,1038.00,112,112,12,651.00,11/07/2014
0,85.40,3645,73.40,73.40,1030.00,0,98,0,643.00,12/07/2014
0,85.40,3645,73.35,73.35,1022.00,0,98,0,632.00,13/07/2014
0,85.40,3645,73.30,73.30,1015.00,0,98,0,621.00,14/07/2014
0,85.40,3645,73.24,73.24,1006.00,0,106,0,611.00,15/07/2014
0,85.40,3645,73.18,73.18,997.00,0,112,0,600.00,16/07/2014
0,85.40,3645,73.12,73.12,988,0,102,0,590,17/07/2014
0,85.40,3645,73.06,73.06,979,0,98,0,580,18/07/2014
0,85.40,3645,73.00,73.00,971.00,0,98,0,570.00,19/07/2014
0,85.40,3645,72.95,72.95,963.00,0,98,0,582.00,20/07/2014
0,85.40,3645,72.89,72.89,954.00,0,104,0,597.00,21/07/2014
0,85.40,3645,72.82,72.82,945.00,0,102,2,615.00,22/07/2014
0,85.40,3645,72.76,72.76,936.00,0,106,0,625.00,23/07/2014
0,85.40,3645,72.70,72.70,927.00,0,102,0,625.00,24/07/2014
0,85.40,3645,72.63,72.63,918.00,0,112,0,617.00,25/07/2014
0,85.40,3645,72.58,72.58,910.00,0,112,0.0,608.00,26/07/2014
0,85.40,3645,72.51,72.51,900.00,0,112,0.0,598.00,27/07/2014
0,85.40,3645,72.44,72.44,890.00,0,112,0.0,589.00,28/07/2014
0,85.40,3645,72.37,72.37,880.00,0,112,0.0,580.00,29/07/2014
0,85.40,3645,72.29,72.29,870.00,0,112,3.0,572.00,30/07/2014
0,85.40,3645,72.22,72.22,860.00,0,112,2.0,563.00,31/07/2014
0,85.40,3645,72.15,72.15,850.00,0,112,0.0,555.00,01/08/2014
0,85.40,3645,72.08,72.08,840.00,0,112,0.0,547.00,02/08/2014
0,85.40,3645,72.02,72.02,832.00,0,92,0.0,539.00,03/08/2014
0,85.40,3645,71.96,71.96,824.00,0,98,12.0,531.00,04/08/2014
0,85.40,3645,71.89,71.89,814.00,0,112,0.0,522.00,05/08/2014
0,85.40,3645,71.81,71.81,804.00,0,112,7.0,511.00,06/08/2014
0,85.40,3645,71.75,71.75,796.00,0,98,5.0,501.00,07/08/2014
0,85.40,3645,71.69,71.69,788.00,0,98,0,490.00,08/08/2014
0,85.40,3645,71.69,71.69,788.00,106,106,65,480.00,09/08/2014
0,85.40,3645,71.71,71.71,790.00,126,106,10,469.00,10/08/2014
0,85.40,3645,71.65,71.65,782.00,0,98,2,459.00,11/08/2014
0,85.40,3645,71.59,71.59,774.00,0,98,10,449.00,12/08/2014
0,85.40,3645,71.51,71.51,764.00,0,118,6,438.00,13/08/2014
0,85.40,3645,71.45,71.45,756.00,0,98,0,428.00,14/08/2014
0,85.40,3645,71.38,71.38,747.00,0,106,1.0,469.00,15/08/2014
0,85.40,3645,71.32,71.32,739.00,0,98,0.0,496.00,16/08/2014
0,85.40,3645,71.26,71.26,731.00,0,96,0.0,502.00,17/08/2014
0,85.40,3645,71.19,71.19,722.00,0,102,0.0,507.00,18/08/2014
0,85.40,3645,71.12,71.12,714.00,0,96,0.0,502.00,19/08/2014
0,85.40,3645,71.07,71.07,707.00,0,88,0.0,497.00,20/08/2014
0,85.40,3645,71.01,71.01,699.00,0,88,0.0,493.00,21/08/2014
0,85.40,3645,70.94,70.94,691.00,0,96,0.0,488.00,22/08/2014
0,85.40,3645,70.89,70.89,684.00,0,84,0.0,483.00,23/08/2014
0,85.40,3645,70.83,70.83,677.00,0,84,0.0,479.00,24/08/2014
0,85.40,3645,70.87,70.87,682.00,146,88,25,477.00,25/08/2014
0,85.40,3645,70.89,70.89,684.00,107,84,0,472.00,26/08/2014
0,85.40,3645,70.82,70.82,676.00,0,92,0,467.00,27/08/2014
0,85.40,3645,70.76,70.76,668.00,0,96,0,463.00,28/08/2014
0,85.40,3645,70.69,70.69,659.00,0,102,0,457.00,29/08/2014
0,85.40,3645,70.61,70.61,650.00,0,102,0,453.00,30/08/2014
0,85.40,3645,70.55,70.55,642.00,0,102,0,449.00,31/08/2014
0,85.40,3645,70.47,70.47,633.00,0,102,0,445.00,01/09/2014
0,85.40,3645,70.40,70.40,624.00,0,102,0,441.00,02/09/2014
0,85.40,3645,70.33,70.33,615.00,0,102,0,437.00,03/09/2014
0,85.40,3645,70.37,70.37,620.00,160,102,69,493.00,04/09/2014
0,85.40,3645,70.39,70.39,623.00,137,102,0,519.00,05/09/2014
0,85.40,3645,70.44,70.44,628.00,160,102,12.0,519.00,06/09/2014
0,85.40,3645,70.44,70.44,628.00,96,96,0.0,515.00,07/09/2014
0,85.40,3645,70.36,70.36,618.00,0,102,0.0,513.00,08/09/2014
0,85.40,3645,70.28,70.28,609.00,0,102,0,513.00,09/09/2014
0,85.40,3645,70.21,70.21,601.00,0,98,0,511.00,10/09/2014
0,85.40,3645,70.14,70.14,593.00,0,96,0,569.00,11/09/2014
0,85.40,3645,70.09,70.09,586.00,0,90,0,656.00,12/09/2014
0,85.40,3645,70.02,70.02,578.00,0,96,5,724.00,13/09/2014
0,85.40,3645,69.94,69.94,569.00,0,102,0,743.00,14/09/2014
0,85.40,3645,69.87,69.87,560.00,0,96,2,743.00,15/09/2014
0,85.40,3645,69.95,69.95,570.00,212,96,51,740.00,16/09/2014
0,85.40,3645,69.95,69.95,570.00,96,96,5,735.00,17/09/2014
0,85.40,3645,69.97,69.97,573.00,121,86,4,733.00,18/09/2014
0,85.40,3645,70.03,70.03,579.00,155,86,2,729.00,19/09/2014
0,85.40,3645,70.08,70.08,586.00,173,92,0,724.00,20/09/2014
0,85.40,3645,70.08,70.08,586.00,92,92,0,718.00,21/09/2014
0,85.40,3645,70.19,70.19,599.00,242,92,65,713.00,22/09/2014
0,85.40,3645,70.39,70.39,623.00,370,92,7,707.00,23/09/2014
0,85.40,3645,70.51,70.51,637.00,250,92,0,702.00,24/09/2014
0,85.40,3645,70.57,70.57,645.00,200,113,0,697.00,25/09/2014
0,85.40,3645,70.65,70.65,654.00,200,92,0,693.00,26/09/2014
0,85.40,3645,70.73,70.73,664.00,198,92,0,688.00,27/09/2014
0,85.40,3645,70.86,70.86,681.00,289,92,6,683.00,28/09/2014
0,85.40,3645,71.00,71.00,698.00,290,92,5,678.00,29/09/2014
0,85.40,3645,71.08,71.08,708.00,206,90,0,673.00,30/09/2014
0,85.40,3645,71.15,71.15,718.00,206,90,0,668.00,01/10/2014
0,85.40,3645,71.23,71.23,728.00,206,90,0,663.00,02/10/2014
0,85.40,3645,71.31,71.31,738.00,208,90,0,658.00,03/10/2014
0,85.40,3645,71.38,71.38,747.00,190,90,0,653.00,04/10/2014
0,85.40,3645,71.44,71.44,754.00,178,92,0,648.00,05/10/2014
0,85.40,3645,71.49,71.49,761.00,183,92,0,643.00,06/10/2014
0,85.40,3645,71.56,71.56,770.00,176,67,0,638.00,07/10/2014
0,85.40,3645,71.71,71.71,790.00,325,90,20,633.00,08/10/2014
0,85.40,3645,71.77,71.77,799.00,189,90,0,628.00,09/10/2014
0,85.40,3645,71.81,71.81,804.00,146,88,0,623.00,10/10/2014
0,85.40,3645,71.87,71.87,812.00,181,88,0,630.00,11/10/2014
0,85.40,3645,71.92,71.92,818.00,158,88,0,622.00,12/10/2014
0,85.40,3645,71.96,71.96,824.00,160,88,0,622.00,13/10/2014
0,85.40,3645,72.00,72.00,829.00,146,88,0,617.00,14/10/2014
0,85.40,3645,72.04,72.04,835.00,157,88,0,613.00,15/10/2014
0,85.40,3645,72.06,72.06,838.00,118,88,0,608.00,16/10/2014
0,85.40,3645,72.08,72.08,841.00,118,88,0,603.00,17/10/2014
0,85.40,3645,72.51,72.51,900.00,771,88,95.0,597.00,18/10/2014
0,85.40,3645,72.90,72.90,956.00,746,86,64,593.00,19/10/2014
0,85.40,3645,73.21,73.21,1001.00,619,82,27,626.00,20/10/2014
0,85.40,3645,73.41,73.41,1031.00,429,82,20,721.00,21/10/2014
0,85.40,3645,73.55,73.55,1053.00,347,92,5,749.00,22/10/2014
0,85.40,3645,73.66,73.66,1069.00,275,90,5,753.00,23/10/2014
0,85.40,3645,74.39,74.39,1184.00,1419,88,52,753.00,24/10/2014
0,85.40,3645,74.56,74.56,1212.00,412,88,15,753.00,25/10/2014
0,85.40,3645,74.63,74.63,1224.00,227,88,10,765.00,26/10/2014
0,85.40,3645,74.67,74.67,1230.00,160,88,2,765.00,27/10/2014
0,85.40,3645,74.70,74.70,1234.00,130,88,0,761.00,28/10/2014
0,85.40,3645,74.65,74.65,1227.00,0,88,0,759.00,29/10/2014
0,85.40,3645,74.60,74.60,1219.00,0,88,0,756.00,30/10/2014
0,85.40,3645,74.56,74.56,1211.00,0,88,0,752.00,31/10/2014
0,85.40,3645,74.56,74.56,1211.00,88,88,5,749.00,01/11/2014
0,85.40,3645,74.57,74.57,1213.00,109,86,5,745.00,02/11/2014
0,85.40,3645,74.57,74.57,1213.00,86,86,10,740.00,03/11/2014
0,85.40,3645,74.53,74.53,1206.00,0,82,0,749.00,04/11/2014
0,85.40,3645,74.48,74.48,1199.00,0,86,0,751.00,05/11/2014
0,85.40,3645,74.44,74.44,1192.00,0,82,0,751.00,06/11/2014
0,85.40,3645,74.40,74.40,1185.00,0,86,0,747.00,07/11/2014
0,85.40,3645,74.35,74.35,1177.00,0,92,0,743.00,08/11/2014
0,85.40,3645,74.30,74.30,1169.00,0,92,0,739.00,09/11/2014
0,85.40,3645,74.25,74.25,1162.00,0,88,0,735.00,10/11/2014
0,85.40,3645,74.20,74.20,1154.00,0,88,0,731.00,11/11/2014
0,85.40,3645,74.20,74.20,1154.00,82,82,15,726.00,12/11/2014
0,85.40,3645,74.58,74.58,1214.00,776,82,82,722.00,13/11/2014
0,85.40,3645,74.79,74.79,1250.00,499,82,82,717.00,14/11/2014
0,85.40,3645,74.97,74.97,1279.00,428,92,10,713.00,15/11/2014
0,85.40,3645,75.02,75.02,1288.00,190,86,0,713.00,16/11/2014
0,85.40,3645,75.02,75.02,1288.00,86,86,0,816.00,17/11/2014
0,85.40,3645,74.98,74.98,1281.00,86,82,0,868.00,18/11/2014
0,85.40,3645,74.94,74.94,1274.00,0,84,0,962.00,19/11/2014
0,85.40,3645,74.90,74.90,1267.00,0,82,0,994.00,20/11/2014
0,85.40,3645,74.86,74.86,1260.00,0,80,0,999.00,21/11/2014
0,85.40,3645,74.81,74.81,1253.00,0,82,0,999.00,22/11/2014
0,85.40,3645,74.77,74.77,1246.00,0,82,0,993.00,23/11/2014
0,85.40,3645,74.73,74.73,1239.00,0,78,0,988.00,24/11/2014
0,85.40,3645,74.68,74.68,1231.00,0,92,0,984.00,25/11/2014
0,85.40,3645,74.64,74.64,1224.00,0,88,0,976.00,26/11/2014
0,85.40,3645,74.59,74.59,1217.00,0,82,0,972.00,27/11/2014
0,85.40,3645,74.55,74.55,1210.00,0,88,0,968.00,28/11/2014
0,85.40,3645,74.51,74.51,1203.00,0,88,0,964.00,29/11/2014
0,85.40,3645,74.48,74.48,1196.00,0,82,0,960.00,30/11/2014
0,85.40,3645,74.42,74.42,1189.00,0,88,3,956.00,01/12/2014
0,85.40,3645,74.37,74.37,1181.00,0,92,0,951.00,02/12/2014
0,85.40,3645,74.32,74.32,1173.00,0,92,0,975.00,03/12/2014
0,85.40,3645,74.27,74.27,1165.00,0,92,0,985.00,04/12/2014
0,85.40,3645,74.23,74.23,1158.00,0,82,0,990.00,05/12/2014
0,85.40,3645,44.18,44.18,1151.00,0,78,0,984.00,06/12/2014
0,85.40,3645,74.15,74.15,1145.00,0,74,0,978.00,07/12/2014
0,85.40,3645,74.11,74.11,1139.00,0,74,0,972.00,08/12/2014
0,85.40,3645,74.07,74.07,1133.00,0,70,0,966.00,09/12/2014
0,85.40,3645,74.01,74.01,1123.00,0,113,0,959.00,10/12/2014
0,85.40,3645,73.96,73.96,1115.00,0,92,10,953.00,11/12/2014
0,85.40,3645,73.91,73.91,1107.00,0,92,12,947.00,12/12/2014
0,85.40,3645,73.86,73.86,1100.00,0,78,0.0,954.00,13/12/2014
0,85.40,3645,73.82,73.82,1094.00,0,74,15,954.00,14/12/2014
0,85.40,3645,73.78,73.78,1088.00,0,74,0,948.00,15/12/2014
0,85.40,3645,73.74,73.74,1082.00,0,70,0,942.00,16/12/2014
0,85.40,3645,73.70,73.70,1076.00,0,70,0,936.00,17/12/2014
0,85.40,3645,73.67,73.67,1070.00,0,70,0,930.00,18/12/2014
0,85.40,3645,73.62,73.62,1063.00,0,86,0,925.00,19/12/2014
0,85.40,3645,73.57,73.57,1056.00,0,86,0,920.00,20/12/2014
0,85.40,3645,73.52,73.52,1048.00,0,92,0,916.00,21/12/2014
0,85.40,3645,73.47,73.47,1040.00,0,92,0,912.00,22/12/2014
0,85.40,3645,73.42,73.42,1032.00,0,92,0,909.00,23/12/2014
0,85.40,3645,73.36,73.36,1024.00,0,92,0,906.00,24/12/2014
0,85.40,3645,73.31,73.31,1016.00,0,92,0,902.00,25/12/2014
0,85.40,3645,73.25,73.25,1008.00,0,92,0,898.00,26/12/2014
